weight,density,degree,runtime,stretch
6106.0,0.0508108108108,8,0.32,2.84375
7583.0,0.0522522522523,8,0.449999999997,2.0
4393.0,0.0457657657658,7,0.450000000004,2.12121212121
7115.0,0.0558558558559,11,0.489999999998,2.57142857143
3547.0,0.0418018018018,8,0.350000000006,2.33333333333
6368.0,0.0533333333333,7,0.459999999999,2.18032786885
5065.0,0.0479279279279,8,0.409999999996,1.68115942029
6542.0,0.0544144144144,8,0.460000000006,2.45454545455
3592.0,0.0443243243243,7,0.449999999997,2.2962962963
5461.0,0.0486486486486,10,0.360000000001,2.03333333333
