weight,density,degree,runtime,stretch
2004.0,0.020202020202,8,27.61,6.72413793103
2449.0,0.020404040404,4,27.97,6.35294117647
2235.0,0.0206060606061,6,28.4,6.91176470588
1846.0,0.020202020202,6,28.56,6.28205128205
2018.0,0.02,5,28.5,5.42424242424
2039.0,0.020202020202,6,28.68,6.0
2083.0,0.02,5,25.42,6.09090909091
2412.0,0.020202020202,7,28.38,6.43243243243
2241.0,0.020202020202,6,22.63,6.22727272727
1909.0,0.02,5,27.42,6.09375
