weight,density,degree,runtime,stretch
1119.0,0.4,3,0.000278,1.37009803922
weight,density,degree,runtime,stretch
394.0,0.4,2,0.00026,1.14675767918
weight,density,degree,runtime,stretch
850.0,0.4,2,0.000221,1.99530516432
weight,density,degree,runtime,stretch
582.0,0.4,3,0.000259,1.05050505051
weight,density,degree,runtime,stretch
1418.0,0.4,3,0.000238,1.5825
weight,density,degree,runtime,stretch
1071.0,0.4,2,0.000253,2.42857142857
weight,density,degree,runtime,stretch
290.0,0.4,2,0.000352,1.0
weight,density,degree,runtime,stretch
1380.0,0.4,3,0.000249,1.86111111111
weight,density,degree,runtime,stretch
1039.0,0.4,3,0.000223,1.50151975684
weight,density,degree,runtime,stretch
1371.0,0.4,3,0.000237,2.32432432432
