weight,density,degree,runtime,stretch
1909.0,0.285714285714,3,0.000396,2.29375951294
weight,density,degree,runtime,stretch
1665.0,0.285714285714,3,0.000391,1.51
weight,density,degree,runtime,stretch
2658.0,0.285714285714,3,0.000235,2.46584938704
weight,density,degree,runtime,stretch
1133.0,0.285714285714,3,0.000500000000001,3.05263157895
weight,density,degree,runtime,stretch
1331.0,0.285714285714,4,0.000561,1.39759036145
weight,density,degree,runtime,stretch
1445.0,0.285714285714,4,0.000276,2.20473773266
weight,density,degree,runtime,stretch
2211.0,0.285714285714,4,0.000211999999999,1.80571428571
weight,density,degree,runtime,stretch
821.0,0.285714285714,3,0.000581,1.0
weight,density,degree,runtime,stretch
1431.0,0.285714285714,2,0.000344,2.04428571429
weight,density,degree,runtime,stretch
3050.0,0.285714285714,2,0.000195000000001,1.37032842582
