weight,density,degree,runtime,stretch
619.0,0.5,2,0.000106,1.00765306122
weight,density,degree,runtime,stretch
939.0,0.5,3,9.60000000001e-05,1.08507462687
weight,density,degree,runtime,stretch
540.0,0.5,2,0.000113,1.0
weight,density,degree,runtime,stretch
1459.0,0.5,2,6.89999999999e-05,1.63199105145
weight,density,degree,runtime,stretch
1798.0,0.5,2,7.69999999997e-05,1.95434782609
weight,density,degree,runtime,stretch
1449.0,0.5,2,0.000169,1.95283018868
weight,density,degree,runtime,stretch
687.0,0.5,2,0.000116,1.0
weight,density,degree,runtime,stretch
1280.0,0.5,2,7.89999999999e-05,1.29949238579
weight,density,degree,runtime,stretch
1301.0,0.5,2,0.000102,1.66666666667
weight,density,degree,runtime,stretch
649.0,0.5,2,0.000106,1.0
