weight,density,degree,runtime,stretch
744.0,0.25,2,0.000725000000003,1.84615384615
weight,density,degree,runtime,stretch
644.0,0.25,3,0.001658,1.5652173913
weight,density,degree,runtime,stretch
1089.0,0.25,2,0.001083,1.44815465729
weight,density,degree,runtime,stretch
765.0,0.25,3,0.000924000000001,1.15903614458
weight,density,degree,runtime,stretch
1477.0,0.25,3,0.000923,2.97611940299
weight,density,degree,runtime,stretch
2215.0,0.25,4,0.000541999999999,3.28880157171
weight,density,degree,runtime,stretch
770.0,0.25,4,0.000857,1.73129251701
weight,density,degree,runtime,stretch
1491.0,0.25,2,0.000755999999999,2.22365591398
weight,density,degree,runtime,stretch
1724.0,0.25,3,0.000979000000001,1.84890656064
weight,density,degree,runtime,stretch
1845.0,0.25,3,0.000557000000001,2.44154057772
