weight,density,degree,runtime,stretch
1729.0,0.333333333333,2,0.00021,1.77576853526
weight,density,degree,runtime,stretch
817.0,0.333333333333,3,0.000282,1.26773455378
weight,density,degree,runtime,stretch
1412.0,0.333333333333,3,0.000353,2.17625899281
weight,density,degree,runtime,stretch
2169.0,0.333333333333,3,0.000226,1.89554140127
weight,density,degree,runtime,stretch
1058.0,0.333333333333,3,0.000513,1.80266666667
weight,density,degree,runtime,stretch
1406.0,0.4,3,0.000368,1.82417582418
weight,density,degree,runtime,stretch
954.0,0.333333333333,3,0.000401,1.3665480427
weight,density,degree,runtime,stretch
817.0,0.333333333333,4,0.000323,1.0
weight,density,degree,runtime,stretch
1025.0,0.333333333333,3,0.000632,2.18592964824
weight,density,degree,runtime,stretch
992.0,0.333333333333,2,0.000644,1.38660907127
