weight,density,degree,runtime,stretch
1617.0,0.5,2,0.00012,2.04942965779
weight,density,degree,runtime,stretch
289.0,0.5,2,0.000118,1.0
weight,density,degree,runtime,stretch
1743.0,0.5,2,0.000136,1.77675840979
weight,density,degree,runtime,stretch
305.0,0.5,3,0.000116,1.0
weight,density,degree,runtime,stretch
1053.0,0.5,2,0.000125,1.7262295082
weight,density,degree,runtime,stretch
1388.0,0.5,2,0.000132,1.49730312837
weight,density,degree,runtime,stretch
304.0,0.5,2,0.000113,2.3937007874
weight,density,degree,runtime,stretch
735.0,0.5,2,0.000108,1.21087314662
weight,density,degree,runtime,stretch
1125.0,0.5,3,0.000112,1.82535885167
weight,density,degree,runtime,stretch
827.0,0.5,2,0.000131,1.44666666667
