weight,density,degree,runtime,stretch
1445.0,0.5,3,8.1e-05,1.54166666667
weight,density,degree,runtime,stretch
1737.0,0.5,2,6.1e-05,1.03233830846
weight,density,degree,runtime,stretch
1015.0,0.5,2,0.000159,1.4308588064
weight,density,degree,runtime,stretch
1899.0,0.5,3,0.000106,1.54319654428
weight,density,degree,runtime,stretch
1322.0,0.5,2,7.5e-05,1.14795918367
weight,density,degree,runtime,stretch
1050.0,0.5,3,9e-05,1.0
weight,density,degree,runtime,stretch
1305.0,0.5,2,7.3e-05,1.0
weight,density,degree,runtime,stretch
1351.0,0.5,2,4.8e-05,1.0
weight,density,degree,runtime,stretch
1361.0,0.5,2,9.5e-05,1.19295558959
weight,density,degree,runtime,stretch
429.0,0.5,2,9.9e-05,1.0
