weight,density,degree,runtime,stretch
1408.0,0.25,3,0.001035,2.30188679245
weight,density,degree,runtime,stretch
688.0,0.25,4,0.001064,1.35926773455
weight,density,degree,runtime,stretch
1611.0,0.25,5,0.001236,1.66457680251
weight,density,degree,runtime,stretch
632.0,0.25,5,0.001098,1.84375
weight,density,degree,runtime,stretch
682.0,0.25,4,0.001095,1.60153256705
weight,density,degree,runtime,stretch
1674.0,0.25,3,0.001113,2.66933333333
weight,density,degree,runtime,stretch
1560.0,0.25,3,0.001292,1.90646258503
weight,density,degree,runtime,stretch
1330.0,0.25,3,0.001637,3.05778894472
weight,density,degree,runtime,stretch
1114.0,0.25,3,0.001039,1.73067331671
weight,density,degree,runtime,stretch
1485.0,0.25,3,0.001118,1.90831918506
