weight,density,degree,runtime,stretch
1320.0,0.222222222222,3,0.001319,2.43657817109
weight,density,degree,runtime,stretch
1472.0,0.222222222222,4,0.001321,1.66962699822
weight,density,degree,runtime,stretch
1105.0,0.222222222222,5,0.001285,1.18562874251
weight,density,degree,runtime,stretch
1490.0,0.222222222222,3,0.003099,1.6339869281
weight,density,degree,runtime,stretch
1902.0,0.25,4,0.001856,2.03803131991
weight,density,degree,runtime,stretch
962.0,0.222222222222,3,0.002362,2.0
weight,density,degree,runtime,stretch
1090.0,0.222222222222,4,0.003061,1.47860962567
weight,density,degree,runtime,stretch
909.0,0.222222222222,3,0.002325,1.92628205128
weight,density,degree,runtime,stretch
900.0,0.222222222222,3,0.001331,2.95053003534
weight,density,degree,runtime,stretch
1158.0,0.222222222222,3,0.001243,1.74475524476
