weight,density,degree,runtime,stretch
819.0,0.285714285714,3,0.000616,1.0
weight,density,degree,runtime,stretch
1108.0,0.285714285714,3,0.000682,2.704
weight,density,degree,runtime,stretch
845.0,0.285714285714,3,0.000514,1.41435185185
weight,density,degree,runtime,stretch
1272.0,0.285714285714,3,0.001164,2.63966480447
weight,density,degree,runtime,stretch
439.0,0.285714285714,3,0.000655,1.36805555556
weight,density,degree,runtime,stretch
1639.0,0.285714285714,3,0.000703,1.82978723404
weight,density,degree,runtime,stretch
1083.0,0.285714285714,2,0.000701,3.3738317757
weight,density,degree,runtime,stretch
1221.0,0.285714285714,3,0.000718,3.81099656357
weight,density,degree,runtime,stretch
912.0,0.285714285714,3,0.000707999999999,2.45666666667
weight,density,degree,runtime,stretch
612.0,0.285714285714,3,0.000634,1.6008583691
