weight,density,degree,runtime,stretch
4705.0,0.126666666667,7,0.00320299999976,1.79464285714
5815.0,0.143333333333,7,0.00348699999995,1.50678733032
5154.0,0.13,5,0.00361599999997,2.38785046729
3446.0,0.11,5,0.0036540000001,2.05078125
3370.0,0.13,7,0.00305600000002,1.76608187135
3297.0,0.116666666667,6,0.004504,1.07339449541
3612.0,0.123333333333,7,0.0038940000004,1.77622377622
6367.0,0.133333333333,6,0.00351499999988,2.88324873096
3968.0,0.123333333333,6,0.00373999999965,2.54621848739
5908.0,0.146666666667,7,0.00484300000016,1.5376344086
4321.0,0.14,8,0.00427499999978,1.43636363636
4218.0,0.13,7,0.003467,1.80496453901
3621.0,0.106666666667,6,0.00277400000004,1.99290780142
4517.0,0.116666666667,7,0.00403300000016,1.22131147541
5081.0,0.13,6,0.00340800000004,1.8449197861
4057.0,0.123333333333,6,0.00320099999999,1.75
4701.0,0.123333333333,6,0.00333300000011,1.5487804878
10528.0,0.16,6,0.00498399999969,1.40388007055
3764.0,0.123333333333,8,0.00351699999965,1.42119565217
10479.0,0.186666666667,7,0.00393800000029,1.53787878788
2544.0,0.1,5,0.00336399999969,1.79768786127
3648.0,0.126666666667,5,0.004367,1.00510204082
8500.0,0.153333333333,6,0.00387899999987,1.44688644689
9744.0,0.17,8,0.00412099999994,1.44299674267
4908.0,0.123333333333,5,0.004367,1.33023255814
3245.0,0.11,5,0.00339100000019,1.51094890511
5096.0,0.136666666667,9,0.00381999999991,1.60810810811
6925.0,0.153333333333,6,0.0035969999999,1.5
3125.0,0.116666666667,7,0.00435299999981,1.77922077922
4519.0,0.123333333333,6,0.0051169999997,1.88554216867
3902.0,0.123333333333,6,0.00353399999995,1.76859504132
8319.0,0.146666666667,7,0.00344500000028,2.30939226519
5287.0,0.15,7,0.00354900000002,1.73417721519
2385.0,0.113333333333,5,0.00372799999968,1.72950819672
7294.0,0.153333333333,8,0.00398700000005,1.57068062827
3998.0,0.126666666667,6,0.00310600000012,2.38255033557
5456.0,0.133333333333,7,0.00305200000003,1.8956043956
2778.0,0.106666666667,5,0.00279,2.05405405405
1876.0,0.0966666666667,4,0.00351299999966,1.38068181818
2004.0,0.1,5,0.00380399999995,1.79487179487
5533.0,0.136666666667,7,0.0083969999996,1.80434782609
4035.0,0.12,7,0.0037199999997,1.31300813008
3983.0,0.12,7,0.00353399999995,1.20108695652
4823.0,0.133333333333,7,0.00401299999976,1.16265060241
7349.0,0.15,8,0.00439899999992,1.2802359882
5340.0,0.12,8,0.00271800000019,1.92592592593
4697.0,0.126666666667,6,0.00369500000033,1.84615384615
6423.0,0.15,8,0.00331400000005,1.88053097345
7038.0,0.163333333333,6,0.00428499999998,1.35576923077
8188.0,0.166666666667,8,0.0042169999997,1.2849002849
8151.0,0.153333333333,7,0.00344600000017,2.10784313725
2941.0,0.13,5,0.00373599999966,1.61437908497
5674.0,0.14,7,0.003964,1.4425087108
8021.0,0.16,7,0.00366299999996,1.55357142857
7300.0,0.143333333333,6,0.0045439999999,1.39304812834
6851.0,0.133333333333,8,0.00426600000037,1.16293279022
6325.0,0.15,9,0.00367700000015,1.84980237154
7081.0,0.153333333333,6,0.004097,1.4958677686
8634.0,0.17,8,0.00355799999988,1.30769230769
6470.0,0.146666666667,7,0.00374000000011,1.65384615385
6192.0,0.133333333333,6,0.00368299999991,1.73195876289
3799.0,0.123333333333,7,0.00303399999984,2.65306122449
6210.0,0.126666666667,7,0.00341500000013,2.41826923077
5425.0,0.133333333333,8,0.00356000000011,2.00980392157
4968.0,0.146666666667,5,0.00348899999972,1.89308176101
4364.0,0.126666666667,6,0.00336600000037,1.92941176471
7382.0,0.143333333333,6,0.00332600000002,2.12790697674
3323.0,0.113333333333,6,0.00344199999972,2.07096774194
7223.0,0.153333333333,9,0.00407799999994,2.11818181818
8581.0,0.153333333333,6,0.00373200000013,1.85423728814
7974.0,0.163333333333,8,0.00441799999999,1.35588235294
6424.0,0.153333333333,6,0.00355399999989,2.35897435897
4601.0,0.146666666667,6,0.00410800000009,1.18539325843
4521.0,0.116666666667,5,0.00294799999983,1.98333333333
