weight,density,degree,runtime,stretch
2197.0,0.5,2,4.90000000006e-05,1.0
weight,density,degree,runtime,stretch
2013.0,0.5,2,6.49999999993e-05,1.20162224797
weight,density,degree,runtime,stretch
418.0,0.5,2,8.90000000009e-05,1.0
weight,density,degree,runtime,stretch
1586.0,0.5,3,5.19999999984e-05,1.0
weight,density,degree,runtime,stretch
844.0,0.5,2,9.90000000005e-05,1.27878787879
weight,density,degree,runtime,stretch
697.0,0.5,2,0.000226,1.37306843267
weight,density,degree,runtime,stretch
1044.0,0.5,2,6.60000000003e-05,1.32442748092
weight,density,degree,runtime,stretch
1270.0,0.5,2,9.29999999997e-05,1.76634214186
weight,density,degree,runtime,stretch
780.0,0.5,2,9.70000000002e-05,1.26825127334
weight,density,degree,runtime,stretch
831.0,0.5,2,0.000102999999999,1.37339055794
