weight,density,degree,runtime,stretch
1309.0,0.222222222222,3,0.000888,2.75723830735
weight,density,degree,runtime,stretch
1484.0,0.222222222222,3,0.001059,2.58461538462
weight,density,degree,runtime,stretch
1222.0,0.222222222222,3,0.001246,2.15709969789
weight,density,degree,runtime,stretch
893.0,0.222222222222,3,0.001101,1.94117647059
weight,density,degree,runtime,stretch
2118.0,0.222222222222,4,0.000873,3.33263598326
weight,density,degree,runtime,stretch
943.0,0.222222222222,3,0.001907,1.87191011236
weight,density,degree,runtime,stretch
1408.0,0.222222222222,5,0.001947,2.19217081851
weight,density,degree,runtime,stretch
1946.0,0.222222222222,3,0.002653,2.48155339806
weight,density,degree,runtime,stretch
1297.0,0.222222222222,3,0.002219,1.96774193548
weight,density,degree,runtime,stretch
1877.0,0.222222222222,3,0.001791,2.00490196078
