weight,density,degree,runtime,stretch
2185.0,0.222222222222,5,0.000408999999999,1.88831168831
weight,density,degree,runtime,stretch
3058.0,0.222222222222,3,0.000286,1.98280802292
weight,density,degree,runtime,stretch
2035.0,0.222222222222,2,0.000874,2.7206405694
weight,density,degree,runtime,stretch
2039.0,0.222222222222,5,0.001158,1.67613636364
weight,density,degree,runtime,stretch
706.0,0.222222222222,3,0.001566,2.04891304348
weight,density,degree,runtime,stretch
2797.0,0.222222222222,3,0.000499,3.50319488818
weight,density,degree,runtime,stretch
3383.0,0.222222222222,4,0.000636,1.50891920252
weight,density,degree,runtime,stretch
2398.0,0.222222222222,4,0.000709,1.97757847534
weight,density,degree,runtime,stretch
1791.0,0.222222222222,4,0.000789999999999,1.2427184466
weight,density,degree,runtime,stretch
2161.0,0.222222222222,4,0.000698000000001,1.97074468085
