weight,density,degree,runtime,stretch
2070.0,0.0571428571429,5,0.0664570000008,4.49180327869
1246.0,0.0571428571429,5,0.0763060000027,4.07547169811
2297.0,0.0571428571429,4,0.0681509999995,5.0
2137.0,0.0571428571429,6,0.074442000001,4.96
2212.0,0.0571428571429,4,0.0675159999992,5.24074074074
2296.0,0.0571428571429,4,0.0639110000011,4.09
1725.0,0.0571428571429,5,0.0666980000024,6.26724137931
1718.0,0.0571428571429,3,0.0671120000006,10.0970873786
2597.0,0.0571428571429,4,0.0674580000014,6.17021276596
1867.0,0.0571428571429,4,0.0678560000015,3.66371681416
2157.0,0.0571428571429,5,0.0700319999996,5.23333333333
1736.0,0.0571428571429,6,0.0716590000011,3.64516129032
2186.0,0.0571428571429,4,0.0717569999979,4.42105263158
2051.0,0.0571428571429,4,0.0676679999997,4.07518796992
2058.0,0.0571428571429,5,0.0667600000015,4.51694915254
1917.0,0.0571428571429,4,0.0696040000003,4.00900900901
3080.0,0.0571428571429,4,0.0733789999977,3.92430278884
1684.0,0.0571428571429,5,0.0739069999981,4.14851485149
1994.0,0.0571428571429,5,0.070545999999,3.18333333333
2003.0,0.0571428571429,4,0.073591999997,6.71604938272
2005.0,0.0571428571429,4,0.0649479999993,6.12345679012
2460.0,0.0571428571429,6,0.0729009999995,4.45833333333
2137.0,0.0571428571429,5,0.0802029999977,2.7
1993.0,0.0571428571429,5,0.0761869999988,3.67391304348
2159.0,0.0571428571429,7,0.0688719999998,4.24489795918
2183.0,0.0571428571429,4,0.130136,6.2735042735
2488.0,0.0571428571429,4,0.0862740000011,3.94927536232
1791.0,0.0571428571429,5,0.0648970000002,5.78985507246
1322.0,0.0571428571429,4,0.0692659999986,3.84375
1944.0,0.0571428571429,4,0.0972309999997,4.03703703704
2018.0,0.0571428571429,6,0.0729809999975,6.62962962963
2101.0,0.0571428571429,7,0.0812850000002,5.14285714286
2015.0,0.0571428571429,4,0.0837309999988,5.46111111111
2395.0,0.0571428571429,5,0.0780599999998,4.05154639175
2342.0,0.0571428571429,5,0.133867,4.35789473684
2280.0,0.0571428571429,5,0.0685189999967,4.5
1927.0,0.0571428571429,4,0.0738769999989,3.85350318471
2184.0,0.0571428571429,5,0.0687539999999,5.60396039604
2128.0,0.0571428571429,6,0.0813129999988,3.80681818182
2346.0,0.0571428571429,5,0.113670000002,5.42391304348
1967.0,0.0571428571429,4,0.0730040000017,5.47058823529
1961.0,0.0571428571429,4,0.0823080000009,4.03488372093
1802.0,0.0571428571429,5,0.0749759999999,4.90476190476
2064.0,0.0571428571429,4,0.0764459999991,5.93333333333
2014.0,0.0571428571429,5,0.0854510000026,4.99337748344
2197.0,0.0571428571429,5,0.0710429999999,2.88732394366
1688.0,0.0571428571429,6,0.0718390000002,4.3125
2533.0,0.0571428571429,4,0.0714640000006,4.0380952381
2922.0,0.0571428571429,4,0.0653469999997,6.14935064935
1779.0,0.0571428571429,4,0.0849219999982,3.16091954023
2151.0,0.0571428571429,5,0.0685870000016,3.98449612403
1454.0,0.0571428571429,4,0.0709760000027,7.4406779661
1743.0,0.0571428571429,4,0.066307000001,8.20930232558
1453.0,0.0571428571429,5,0.0716079999984,3.64406779661
1698.0,0.0571428571429,4,0.0733440000004,4.83720930233
1898.0,0.0571428571429,5,0.0740320000004,5.97368421053
1469.0,0.0571428571429,5,0.0765439999996,5.390625
2320.0,0.0571428571429,4,0.0673850000021,4.51445086705
1854.0,0.0571428571429,4,0.0823180000007,6.15315315315
1999.0,0.0571428571429,6,0.102022999999,3.70491803279
2398.0,0.0571428571429,5,0.0674660000004,3.65306122449
1767.0,0.0571428571429,4,0.0699220000024,4.02564102564
2645.0,0.0571428571429,6,0.0785290000022,3.81481481481
2633.0,0.0571428571429,4,0.0698779999984,4.73451327434
1572.0,0.0571428571429,5,0.076683000003,3.88311688312
2087.0,0.0571428571429,5,0.0723429999998,2.55102040816
2358.0,0.0571428571429,4,0.0824729999986,4.67424242424
2623.0,0.0571428571429,5,0.0684290000027,3.97297297297
1727.0,0.0571428571429,5,0.0818440000003,4.19
1753.0,0.0571428571429,6,0.0752710000015,2.78823529412
1742.0,0.0571428571429,4,0.0732310000021,3.53846153846
2146.0,0.0571428571429,5,0.0751270000001,3.92708333333
1506.0,0.0571428571429,4,0.0721269999995,4.4262295082
2330.0,0.0571428571429,4,0.092953000003,5.58823529412
1882.0,0.0571428571429,4,0.069782999999,3.89552238806
2444.0,0.0571428571429,5,0.092359000002,5.34285714286
1635.0,0.0571428571429,4,0.0711499999998,4.70149253731
3385.0,0.0571428571429,5,0.0687770000004,4.61494252874
1518.0,0.0571428571429,5,0.0876400000016,3.68181818182
2005.0,0.0571428571429,5,0.0697709999986,4.57553956835
1625.0,0.0571428571429,4,0.0815440000006,5.77083333333
1375.0,0.0571428571429,6,0.0694189999995,5.11764705882
1519.0,0.0571428571429,4,0.0778229999996,5.42857142857
1884.0,0.0571428571429,5,0.0768330000028,3.94444444444
1464.0,0.0571428571429,6,0.0781939999979,4.02777777778
1833.0,0.0571428571429,4,0.0724360000022,6.27058823529
1871.0,0.0571428571429,5,0.0688139999984,6.30487804878
1512.0,0.0571428571429,5,0.0663429999986,2.66355140187
2357.0,0.0571428571429,6,0.0733209999999,5.5625
2282.0,0.0571428571429,5,0.072315999998,3.94852941176
2035.0,0.0571428571429,5,0.066694000001,3.53174603175
1368.0,0.0571428571429,5,0.0714579999985,3.01428571429
2221.0,0.0571428571429,5,0.0682519999973,5.40287769784
1977.0,0.0571428571429,4,0.075589,4.64556962025
2125.0,0.0571428571429,4,0.0719690000005,7.13333333333
1981.0,0.0571428571429,5,0.0730559999975,4.60606060606
2307.0,0.0571428571429,4,0.064752000002,6.075
2181.0,0.0571428571429,4,0.0704740000001,3.68376068376
2194.0,0.0571428571429,5,0.0793939999967,3.5652173913
1457.0,0.0571428571429,5,0.0702649999985,5.63636363636
2712.0,0.0571428571429,5,0.0657380000011,4.70491803279
2001.0,0.0571428571429,5,0.0747950000004,5.60576923077
1880.0,0.0571428571429,5,0.0667780000003,5.83505154639
1555.0,0.0571428571429,4,0.0757529999973,3.8785046729
2316.0,0.0571428571429,5,0.0715300000011,4.91975308642
1982.0,0.0571428571429,3,0.0673419999985,3.8813559322
1862.0,0.0571428571429,6,0.0744330000016,2.84259259259
2337.0,0.0571428571429,5,0.0728459999991,5.37634408602
1902.0,0.0571428571429,5,0.0669039999993,4.70588235294
2455.0,0.0571428571429,4,0.0677520000027,4.79661016949
2482.0,0.0571428571429,5,0.0630139999994,6.33823529412
2105.0,0.0571428571429,4,0.0719050000007,3.08974358974
1987.0,0.0571428571429,4,0.0778140000002,5.06060606061
1422.0,0.0571428571429,7,0.0776070000029,2.9756097561
1580.0,0.0571428571429,5,0.0690470000009,3.9875
2137.0,0.0571428571429,5,0.0702219999985,5.74814814815
2319.0,0.0571428571429,5,0.0758959999985,2.62371134021
2011.0,0.0571428571429,6,0.0792130000009,3.62921348315
2262.0,0.0571428571429,6,0.0673260000003,4.14117647059
1816.0,0.0571428571429,4,0.0767959999976,4.81481481481
1772.0,0.0571428571429,4,0.067240999997,6.12179487179
1953.0,0.0571428571429,5,0.0770770000017,3.58378378378
1769.0,0.0571428571429,5,0.0710099999997,3.11235955056
2013.0,0.0571428571429,5,0.0691139999981,4.50602409639
1703.0,0.0571428571429,5,0.0746729999992,4.74107142857
1942.0,0.0571428571429,4,0.0904270000028,2.99275362319
2320.0,0.0571428571429,4,0.0740100000003,4.61261261261
2415.0,0.0571428571429,5,0.066055000003,5.09782608696
1590.0,0.0571428571429,4,0.0668939999996,3.83495145631
2021.0,0.0571428571429,4,0.0707259999981,4.96116504854
2397.0,0.0571428571429,4,0.0641130000004,5.14204545455
1898.0,0.0571428571429,5,0.0753790000017,3.44329896907
1786.0,0.0571428571429,4,0.0670879999998,6.26428571429
2178.0,0.0571428571429,6,0.0694189999995,6.51219512195
2016.0,0.0571428571429,4,0.0683769999996,4.47
3469.0,0.0571428571429,4,0.0708889999987,4.2426035503
1315.0,0.0571428571429,5,0.0803549999982,3.69491525424
1899.0,0.0571428571429,4,0.0663400000012,5.8375
1933.0,0.0571428571429,5,0.0693759999995,4.53012048193
1783.0,0.0571428571429,5,0.0700599999982,5.72727272727
2018.0,0.0571428571429,4,0.0661760000003,5.04705882353
2227.0,0.0571428571429,5,0.069405000002,4.55633802817
1967.0,0.0571428571429,4,0.0672769999983,2.98876404494
1745.0,0.0571428571429,4,0.0712469999999,4.62962962963
2033.0,0.0571428571429,4,0.0726689999974,5.13725490196
1527.0,0.0571428571429,5,0.0742739999987,3.34545454545
1925.0,0.0571428571429,5,0.0714860000007,4.57608695652
2340.0,0.0571428571429,6,0.0686410000017,5.63909774436
2041.0,0.0571428571429,4,0.0779189999994,3.39873417722
2744.0,0.0571428571429,5,0.0671360000015,4.97872340426
1955.0,0.0571428571429,7,0.0657290000017,4.82608695652
1514.0,0.0571428571429,5,0.0734530000009,3.37837837838
2195.0,0.0571428571429,5,0.0677340000002,3.92452830189
1690.0,0.0571428571429,4,0.0733849999997,4.63025210084
2362.0,0.0571428571429,5,0.0807770000029,4.67391304348
2362.0,0.0571428571429,5,0.0706910000008,5.11510791367
1632.0,0.0571428571429,4,0.0648570000012,5.53571428571
2684.0,0.0571428571429,4,0.074819999998,4.46078431373
1462.0,0.0571428571429,5,0.0719579999968,3.84444444444
1837.0,0.0571428571429,4,0.0673470000002,5.0
1895.0,0.0571428571429,4,0.0672319999976,5.09803921569
1872.0,0.0571428571429,4,0.0680219999995,5.85148514851
2019.0,0.0571428571429,3,0.0759949999992,6.30188679245
2099.0,0.0571428571429,5,0.0744489999997,4.88695652174
1652.0,0.0571428571429,5,0.0695610000002,3.84736842105
3412.0,0.0571428571429,4,0.0674779999972,3.67682926829
1745.0,0.0571428571429,5,0.0721969999977,4.83823529412
1984.0,0.0571428571429,4,0.0690600000016,4.96428571429
1915.0,0.0571428571429,4,0.072952999999,3.57575757576
1628.0,0.0571428571429,5,0.0706930000015,4.76229508197
1962.0,0.0571428571429,5,0.070544000002,5.34408602151
1808.0,0.0571428571429,4,0.0690570000006,4.04724409449
2111.0,0.0571428571429,6,0.0705779999989,3.51037344398
1958.0,0.0571428571429,5,0.0810950000014,5.70895522388
2112.0,0.0571428571429,4,0.0688560000017,4.39759036145
1709.0,0.0571428571429,4,0.0714179999995,3.79411764706
2309.0,0.0571428571429,6,0.0773150000023,3.48453608247
1669.0,0.0571428571429,4,0.0680339999999,7.05405405405
2193.0,0.0571428571429,4,0.0836530000015,3.41803278689
1976.0,0.0571428571429,4,0.0711670000019,4.94318181818
1747.0,0.0571428571429,5,0.0698109999976,7.56666666667
2313.0,0.0571428571429,4,0.0780110000014,3.31155778894
3112.0,0.0571428571429,4,0.0648769999971,8.71621621622
2391.0,0.0571428571429,4,0.0909370000008,5.28125
2940.0,0.0571428571429,5,0.0691990000014,4.38571428571
1802.0,0.0571428571429,6,0.0709179999976,5.73333333333
2199.0,0.0571428571429,5,0.0739299999987,3.71739130435
2180.0,0.0571428571429,5,0.110201,4.6862745098
2172.0,0.0571428571429,4,0.0682360000028,6.14876033058
2312.0,0.0571428571429,6,0.0675449999981,6.48031496063
2469.0,0.0571428571429,4,0.0752690000008,3.78082191781
1989.0,0.0571428571429,4,0.0717199999999,4.58208955224
1467.0,0.0571428571429,5,0.0649950000006,2.83448275862
2001.0,0.0571428571429,5,0.0738390000006,3.00564971751
1261.0,0.0571428571429,5,0.0700190000025,4.37795275591
1594.0,0.0571428571429,5,0.0725590000002,4.5
1417.0,0.0571428571429,4,0.0695390000001,5.14285714286
2534.0,0.0571428571429,4,0.0739270000013,4.39516129032
2259.0,0.0571428571429,5,0.119488,4.96946564885
2049.0,0.0571428571429,5,0.0672290000002,3.44554455446
