weight,density,degree,runtime,stretch
1034.0,0.222222222222,4,0.001298,2.06666666667
weight,density,degree,runtime,stretch
1565.0,0.222222222222,3,0.001563,2.45676274945
weight,density,degree,runtime,stretch
2252.0,0.222222222222,2,0.000904,2.1875
weight,density,degree,runtime,stretch
1421.0,0.222222222222,3,0.00126,3.1495601173
weight,density,degree,runtime,stretch
1157.0,0.222222222222,3,0.001212,1.81210191083
weight,density,degree,runtime,stretch
2337.0,0.222222222222,4,0.001103,2.54301075269
weight,density,degree,runtime,stretch
792.0,0.222222222222,4,0.001354,1.63714285714
weight,density,degree,runtime,stretch
1836.0,0.222222222222,5,0.001412,2.1990521327
weight,density,degree,runtime,stretch
1811.0,0.222222222222,4,0.001367,2.06988352745
weight,density,degree,runtime,stretch
796.0,0.222222222222,3,0.001684,1.66463414634
