weight,density,degree,runtime,stretch
2202.0,0.285714285714,3,0.00056,1.77272727273
weight,density,degree,runtime,stretch
2016.0,0.285714285714,3,0.000361,1.34859675037
weight,density,degree,runtime,stretch
1154.0,0.285714285714,3,0.000754,2.22093023256
weight,density,degree,runtime,stretch
3378.0,0.285714285714,3,0.000174,1.06966292135
weight,density,degree,runtime,stretch
1231.0,0.285714285714,4,0.000415,1.25441696113
weight,density,degree,runtime,stretch
2315.0,0.285714285714,4,0.000319999999999,2.28886168911
weight,density,degree,runtime,stretch
1120.0,0.285714285714,3,0.000326,1.20921985816
weight,density,degree,runtime,stretch
1606.0,0.285714285714,3,0.000315,1.32699619772
weight,density,degree,runtime,stretch
1147.0,0.285714285714,2,0.000624,1.10517799353
weight,density,degree,runtime,stretch
1326.0,0.285714285714,4,0.000353,1.10256410256
