weight,density,degree,runtime,stretch
1837.0,0.222222222222,5,0.001355,1.73271028037
weight,density,degree,runtime,stretch
1501.0,0.222222222222,4,0.001432,1.91696750903
weight,density,degree,runtime,stretch
1128.0,0.222222222222,4,0.002007,1.81659388646
weight,density,degree,runtime,stretch
1429.0,0.222222222222,3,0.001718,1.37219730942
weight,density,degree,runtime,stretch
1308.0,0.222222222222,3,0.001684,3.18577075099
weight,density,degree,runtime,stretch
796.0,0.222222222222,4,0.002673,1.68864468864
weight,density,degree,runtime,stretch
899.0,0.222222222222,3,0.003135,1.91156462585
weight,density,degree,runtime,stretch
1189.0,0.222222222222,4,0.001475,1.86697247706
weight,density,degree,runtime,stretch
1704.0,0.222222222222,3,0.00111,2.55361050328
weight,density,degree,runtime,stretch
623.0,0.222222222222,4,0.001569,1.10055865922
