weight,density,degree,runtime,stretch
448.0,0.5,2,0.000106000000001,1.0
weight,density,degree,runtime,stretch
999.0,0.5,2,0.000134000000001,1.09419496166
weight,density,degree,runtime,stretch
1262.0,0.5,2,6.89999999999e-05,1.00530222694
weight,density,degree,runtime,stretch
1448.0,0.5,2,4.79999999996e-05,1.0
weight,density,degree,runtime,stretch
1953.0,0.5,2,6.19999999998e-05,1.0
weight,density,degree,runtime,stretch
1326.0,0.5,2,6.99999999991e-05,1.0
weight,density,degree,runtime,stretch
76.0,0.5,3,0.000178,1.0
weight,density,degree,runtime,stretch
780.0,0.5,2,8.70000000006e-05,1.07290233838
weight,density,degree,runtime,stretch
741.0,0.5,3,0.000151000000001,1.25468164794
weight,density,degree,runtime,stretch
1325.0,0.5,2,4.60000000011e-05,1.0
