weight,density,degree,runtime,stretch
1183.0,0.222222222222,4,0.001013,1.71341463415
weight,density,degree,runtime,stretch
1372.0,0.222222222222,3,0.001342,1.58069381599
weight,density,degree,runtime,stretch
1135.0,0.222222222222,3,0.001013,1.78484848485
weight,density,degree,runtime,stretch
1550.0,0.222222222222,4,0.001139,1.42908438061
weight,density,degree,runtime,stretch
1429.0,0.222222222222,3,0.001091,1.35515548282
weight,density,degree,runtime,stretch
1599.0,0.222222222222,3,0.000843,2.29150579151
weight,density,degree,runtime,stretch
1641.0,0.222222222222,4,0.001074,1.70461538462
weight,density,degree,runtime,stretch
1026.0,0.222222222222,3,0.001237,1.21581196581
weight,density,degree,runtime,stretch
1727.0,0.222222222222,3,0.001016,1.85214007782
weight,density,degree,runtime,stretch
1737.0,0.222222222222,4,0.001234,2.5161987041
