weight,density,degree,runtime,stretch
1837.0,0.5,3,0.000149,1.0
weight,density,degree,runtime,stretch
1585.0,0.5,2,5.60000000003e-05,1.0
weight,density,degree,runtime,stretch
1128.0,0.5,3,0.000126,1.45996275605
weight,density,degree,runtime,stretch
1516.0,0.5,2,4.70000000004e-05,1.0
weight,density,degree,runtime,stretch
1205.0,0.5,3,5.80000000001e-05,1.0
weight,density,degree,runtime,stretch
881.0,0.5,3,9.69999999998e-05,1.0
weight,density,degree,runtime,stretch
1792.0,0.5,2,0.000234,1.0
weight,density,degree,runtime,stretch
2348.0,0.5,2,5.99999999999e-05,1.0
weight,density,degree,runtime,stretch
1366.0,0.5,2,7e-05,1.80687830688
weight,density,degree,runtime,stretch
1503.0,0.5,2,7.70000000001e-05,1.28743961353
