weight,density,degree,runtime,stretch
1983.0,0.4,2,0.000423,2.00708502024
weight,density,degree,runtime,stretch
1295.0,0.4,2,0.000661000000001,2.02028081123
weight,density,degree,runtime,stretch
1049.0,0.4,2,0.000216,2.24603174603
weight,density,degree,runtime,stretch
1829.0,0.4,3,0.000202,1.76608187135
weight,density,degree,runtime,stretch
777.0,0.4,2,0.000225,1.27125506073
weight,density,degree,runtime,stretch
2279.0,0.4,3,0.000230999999999,1.0
weight,density,degree,runtime,stretch
1742.0,0.4,2,0.000349,1.95182481752
weight,density,degree,runtime,stretch
1857.0,0.4,3,0.000192,2.04174573055
weight,density,degree,runtime,stretch
873.0,0.4,2,0.000407999999998,1.0
weight,density,degree,runtime,stretch
809.0,0.4,3,0.000306999999999,1.0
