weight,density,degree,runtime,stretch
1101.0,0.222222222222,4,0.001664,2.08741258741
weight,density,degree,runtime,stretch
716.0,0.222222222222,3,0.001547,2.34801762115
weight,density,degree,runtime,stretch
1248.0,0.222222222222,4,0.001569,1.77659574468
weight,density,degree,runtime,stretch
1685.0,0.222222222222,3,0.001749,2.67142857143
weight,density,degree,runtime,stretch
687.0,0.222222222222,3,0.001581,1.77456647399
weight,density,degree,runtime,stretch
825.0,0.222222222222,3,0.001795,2.2
weight,density,degree,runtime,stretch
1318.0,0.222222222222,4,0.0018,2.1027027027
weight,density,degree,runtime,stretch
953.0,0.222222222222,3,0.001772,1.8202764977
weight,density,degree,runtime,stretch
1322.0,0.222222222222,5,0.002482,1.58196721311
weight,density,degree,runtime,stretch
1210.0,0.222222222222,4,0.0024,1.8804664723
