weight,density,degree,runtime,stretch
413.0,0.5,2,0.000116999999999,1.24838709677
weight,density,degree,runtime,stretch
1489.0,0.5,2,0.000112999999999,1.96437994723
weight,density,degree,runtime,stretch
1630.0,0.5,3,8.20000000026e-05,1.69560315671
weight,density,degree,runtime,stretch
576.0,0.5,2,0.000115999999998,1.0
weight,density,degree,runtime,stretch
1426.0,0.5,2,8.49999999986e-05,1.0
weight,density,degree,runtime,stretch
705.0,0.5,2,6.00000000013e-05,1.0
weight,density,degree,runtime,stretch
1040.0,0.5,3,0.000103000000003,1.21440536013
weight,density,degree,runtime,stretch
415.0,0.5,3,0.000252,1.60846560847
weight,density,degree,runtime,stretch
432.0,0.5,2,0.000114999999997,1.0
weight,density,degree,runtime,stretch
989.0,0.5,2,0.000109999999999,1.37552155772
