weight,density,degree,runtime,stretch
2274.0,0.4,3,0.000119000000002,1.31432545202
weight,density,degree,runtime,stretch
2279.0,0.4,2,8.69999999988e-05,2.23887240356
weight,density,degree,runtime,stretch
2831.0,0.4,3,0.000220000000001,1.0
weight,density,degree,runtime,stretch
1564.0,0.4,2,0.000455000000001,1.53043478261
weight,density,degree,runtime,stretch
1551.0,0.4,3,0.000102999999999,1.06032719836
weight,density,degree,runtime,stretch
1568.0,0.4,2,8.59999999996e-05,1.0
weight,density,degree,runtime,stretch
1860.0,0.4,2,0.000145,2.15085158151
weight,density,degree,runtime,stretch
1553.0,0.4,2,0.000237,2.11005434783
weight,density,degree,runtime,stretch
678.0,0.4,4,0.000192999999999,1.0
weight,density,degree,runtime,stretch
2546.0,0.4,2,7.19999999994e-05,1.0
