weight,density,degree,runtime,stretch
736.0,0.5,2,0.000132000000001,1.0
weight,density,degree,runtime,stretch
334.0,0.5,2,0.000230999999999,1.0
weight,density,degree,runtime,stretch
568.0,0.5,3,0.000151000000001,1.0
weight,density,degree,runtime,stretch
1544.0,0.5,2,0.000138999999999,1.70942812983
weight,density,degree,runtime,stretch
1190.0,0.5,2,0.000184000000001,1.55149934811
weight,density,degree,runtime,stretch
978.0,0.5,2,9.09999999994e-05,1.03312883436
weight,density,degree,runtime,stretch
1395.0,0.5,2,0.000132000000001,1.76136363636
weight,density,degree,runtime,stretch
899.0,0.5,2,0.000102,1.0
weight,density,degree,runtime,stretch
454.0,0.5,2,0.000202,1.15228426396
weight,density,degree,runtime,stretch
406.0,0.5,3,0.000242999999999,1.0
