weight,density,degree,runtime,stretch
1029.0,0.4,3,0.000245,1.60869565217
weight,density,degree,runtime,stretch
1485.0,0.4,2,0.000262999999999,2.15217391304
weight,density,degree,runtime,stretch
603.0,0.4,3,0.000261999999999,1.05637982196
weight,density,degree,runtime,stretch
1521.0,0.4,2,0.000235,1.7186440678
weight,density,degree,runtime,stretch
1273.0,0.4,4,0.000247000000001,1.11422845691
weight,density,degree,runtime,stretch
1047.0,0.4,3,0.00021,1.0
weight,density,degree,runtime,stretch
694.0,0.4,4,0.000218,1.30886075949
weight,density,degree,runtime,stretch
1189.0,0.4,3,0.000232,1.78779840849
weight,density,degree,runtime,stretch
828.0,0.4,2,0.000224,1.1711409396
weight,density,degree,runtime,stretch
1397.0,0.4,3,0.000227,1.79545454545
