weight,density,degree,runtime,stretch
1463.0,0.4,2,0.00021,1.3997005988
weight,density,degree,runtime,stretch
1251.0,0.4,3,0.000145,1.0
weight,density,degree,runtime,stretch
2199.0,0.4,3,0.000139,2.06415478615
weight,density,degree,runtime,stretch
522.0,0.4,4,0.00017,1.1829787234
weight,density,degree,runtime,stretch
2255.0,0.4,3,9.20000000004e-05,1.26638772664
weight,density,degree,runtime,stretch
1382.0,0.4,2,0.000261,1.0
weight,density,degree,runtime,stretch
944.0,0.4,2,0.000142,1.15576323988
weight,density,degree,runtime,stretch
2348.0,0.4,2,0.000142,1.38444924406
weight,density,degree,runtime,stretch
2042.0,0.4,2,0.000162,1.70245398773
weight,density,degree,runtime,stretch
1336.0,0.4,3,0.000132,1.565
