weight,density,degree,runtime,stretch
1795.0,0.333333333333,2,0.00027,1.85368663594
weight,density,degree,runtime,stretch
1585.0,0.333333333333,3,0.000233,1.38709677419
weight,density,degree,runtime,stretch
1856.0,0.333333333333,2,0.000335,1.55102040816
weight,density,degree,runtime,stretch
1417.0,0.333333333333,2,0.00021,1.03888888889
weight,density,degree,runtime,stretch
1715.0,0.333333333333,2,0.000313999999999,2.63394683027
weight,density,degree,runtime,stretch
2264.0,0.333333333333,3,0.000174,1.65521978022
weight,density,degree,runtime,stretch
1955.0,0.333333333333,3,0.000295,1.46734693878
weight,density,degree,runtime,stretch
1762.0,0.333333333333,3,0.000251,1.36194029851
weight,density,degree,runtime,stretch
975.0,0.333333333333,4,0.000303,1.672823219
weight,density,degree,runtime,stretch
1644.0,0.333333333333,3,0.000311,1.42857142857
