weight,density,degree,runtime,stretch
1560.0,0.333333333333,3,0.000188000000001,1.8046875
weight,density,degree,runtime,stretch
2312.0,0.333333333333,3,0.000333000000001,2.41142857143
weight,density,degree,runtime,stretch
2520.0,0.333333333333,3,9.80000000013e-05,1.0
weight,density,degree,runtime,stretch
1464.0,0.333333333333,3,0.000154999999999,1.94117647059
weight,density,degree,runtime,stretch
1170.0,0.333333333333,3,0.000326000000001,1.0
weight,density,degree,runtime,stretch
1826.0,0.333333333333,3,0.000232,1.5958974359
weight,density,degree,runtime,stretch
822.0,0.333333333333,3,0.000236000000001,1.72086720867
weight,density,degree,runtime,stretch
1912.0,0.333333333333,3,0.000197,1.97494033413
weight,density,degree,runtime,stretch
1589.0,0.333333333333,3,0.000184000000001,1.09761634506
weight,density,degree,runtime,stretch
2815.0,0.333333333333,3,0.000136000000001,2.27601809955
