weight,density,degree,runtime,stretch
433.0,0.5,2,0.000151,1.0
weight,density,degree,runtime,stretch
320.0,0.5,2,0.000115,1.0
weight,density,degree,runtime,stretch
814.0,0.5,2,0.00012,1.45878136201
weight,density,degree,runtime,stretch
1331.0,0.5,3,0.000159,1.24096385542
weight,density,degree,runtime,stretch
1788.0,0.5,2,0.000115,2.01351351351
weight,density,degree,runtime,stretch
1217.0,0.5,2,0.000122,1.42007001167
weight,density,degree,runtime,stretch
1278.0,0.5,3,0.000122,1.22611464968
weight,density,degree,runtime,stretch
964.0,0.5,2,0.000111,1.00626304802
weight,density,degree,runtime,stretch
586.0,0.5,2,0.000115,1.0
weight,density,degree,runtime,stretch
594.0,0.5,3,0.000131,1.0
