weight,density,degree,runtime,stretch
1170.0,0.285714285714,3,0.000761000000001,2.70207253886
weight,density,degree,runtime,stretch
1351.0,0.285714285714,2,0.000837000000001,1.94560669456
weight,density,degree,runtime,stretch
839.0,0.285714285714,2,0.000680000000001,1.3867768595
weight,density,degree,runtime,stretch
1139.0,0.285714285714,3,0.00081,1.75568181818
weight,density,degree,runtime,stretch
791.0,0.285714285714,4,0.000772999999999,1.44242424242
weight,density,degree,runtime,stretch
577.0,0.285714285714,2,0.000776999999999,1.04672897196
weight,density,degree,runtime,stretch
480.0,0.285714285714,3,0.000770999999999,1.03947368421
weight,density,degree,runtime,stretch
1056.0,0.285714285714,3,0.000687000000001,2.52196382429
weight,density,degree,runtime,stretch
785.0,0.285714285714,3,0.000662999999999,1.60119047619
weight,density,degree,runtime,stretch
527.0,0.285714285714,3,0.000768000000001,1.0
