weight,density,degree,runtime,stretch
2924.0,0.08,5,0.0149819999997,4.10309278351
2340.0,0.08,4,0.0207,4.73939393939
2066.0,0.08,5,0.0192509999997,3.03174603175
2355.0,0.08,4,0.0194449999999,2.99476439791
3384.0,0.08,4,0.0176430000001,4.83439490446
2587.0,0.08,4,0.0177920000006,3.90559440559
2684.0,0.08,5,0.020109,3.45337620579
2310.0,0.08,4,0.0190130000001,4.99319727891
2441.0,0.08,3,0.0186449999992,3.80526315789
2123.0,0.08,6,0.018137,3.23529411765
2004.0,0.08,4,0.0208859999993,3.27678571429
2723.0,0.08,4,0.0182050000003,4.0
2441.0,0.08,5,0.0203039999997,3.105
1758.0,0.08,4,0.0207960000007,5.07142857143
2093.0,0.08,4,0.0198730000002,1.70833333333
2349.0,0.08,4,0.01919,5.08292682927
2398.0,0.08,4,0.0192159999997,4.46496815287
2179.0,0.08,6,0.0181680000005,2.59602649007
1826.0,0.08,4,0.0201589999997,4.35869565217
2034.0,0.08,3,0.0201589999997,2.81215469613
2500.0,0.08,5,0.0183740000002,4.22924901186
2856.0,0.08,4,0.0195119999998,4.83663366337
2152.0,0.08,5,0.0213940000003,3.488
1480.0,0.08,5,0.0195990000002,3.17117117117
2249.0,0.08,5,0.018873,2.85964912281
3832.0,0.08,5,0.0196100000003,4.78365384615
2520.0,0.08,4,0.0206969999999,2.73540856031
3426.0,0.08,4,0.0179280000002,5.31004366812
2419.0,0.08,4,0.0191610000002,2.68584070796
2858.0,0.08,5,0.0168899999999,4.60062893082
2009.0,0.08,4,0.0186080000003,3.22105263158
2946.0,0.08,4,0.016877,4.25185185185
1770.0,0.08,4,0.0200529999993,3.42068965517
1862.0,0.08,4,0.0186080000003,4.89436619718
3211.0,0.08,6,0.0201520000001,3.19161676647
2393.0,0.08,5,0.020313,4.4880952381
1950.0,0.08,4,0.0192809999999,4.11403508772
2898.0,0.08,5,0.0209909999994,3.2017167382
2345.0,0.08,5,0.0199380000004,2.74583333333
2856.0,0.08,4,0.0195100000001,2.82125603865
2663.0,0.08,4,0.0175330000002,3.48089171975
2575.0,0.08,5,0.0185109999993,3.63849765258
2752.0,0.08,4,0.016721,2.65633074935
2259.0,0.08,3,0.0214450000003,4.93548387097
2791.0,0.08,5,0.0194289999999,3.48235294118
3032.0,0.08,4,0.0172689999999,5.234375
1788.0,0.08,4,0.0167119999996,5.74509803922
2086.0,0.08,4,0.0189190000001,3.84472049689
1805.0,0.08,4,0.0196889999997,2.95172413793
2347.0,0.08,4,0.0194250000004,4.16447368421
2666.0,0.08,6,0.0177460000004,5.93452380952
2556.0,0.08,5,0.0207449999998,5.06428571429
2651.0,0.08,4,0.0163779999993,3.35769230769
2548.0,0.08,4,0.0168670000003,4.248
1532.0,0.08,4,0.0183430000006,2.72448979592
1593.0,0.08,4,0.0206039999994,3.97637795276
2842.0,0.08,4,0.0197530000005,5.83333333333
2257.0,0.08,4,0.0189870000004,3.20833333333
1701.0,0.08,5,0.0205040000001,5.09722222222
2503.0,0.08,4,0.0202690000006,4.20792079208
3596.0,0.08,4,0.0163859999993,6.28075709779
2119.0,0.08,4,0.0216290000008,5.39495798319
2924.0,0.08,4,0.0195030000004,3.87931034483
2316.0,0.08,4,0.0178550000001,2.96363636364
1757.0,0.08,5,0.0213640000002,4.29850746269
2335.0,0.08,4,0.0198529999998,4.02369668246
1730.0,0.08,5,0.02214,3.47368421053
2939.0,0.08,4,0.0202790000003,3.25650557621
2848.0,0.08,5,0.0186030000004,4.03488372093
2008.0,0.08,4,0.0169210000004,3.7012987013
3735.0,0.08,3,0.0155329999998,4.86956521739
1547.0,0.08,5,0.0207970000001,3.30882352941
1965.0,0.08,4,0.0169759999999,5.3850931677
2327.0,0.08,4,0.0174779999998,3.96590909091
2093.0,0.08,4,0.0194249999995,4.5625
2930.0,0.08,5,0.0177390000008,3.01393728223
2023.0,0.08,4,0.0193560000007,3.83798882682
2226.0,0.08,4,0.0191059999997,5.73504273504
2938.0,0.08,5,0.0171629999995,4.53179190751
2223.0,0.08,4,0.0181969999994,3.81990521327
1372.0,0.08,4,0.0200809999997,2.14705882353
2735.0,0.08,6,0.0208309999998,2.50438596491
1685.0,0.08,4,0.0207169999994,6.40178571429
2507.0,0.08,4,0.0200749999995,3.06319702602
2361.0,0.08,4,0.0183399999996,6.31666666667
2018.0,0.08,4,0.0208149999999,3.49659863946
2515.0,0.08,4,0.0189790000004,3.68911917098
2524.0,0.08,4,0.0186199999998,3.74708171206
2494.0,0.08,3,0.0192100000004,5.735
1545.0,0.08,4,0.0178290000003,3.89361702128
2326.0,0.08,4,0.0220229999995,4.85635359116
2312.0,0.08,5,0.0197779999999,4.16326530612
2116.0,0.08,4,0.0202689999996,5.8940397351
1868.0,0.08,5,0.0173850000001,3.6050955414
1742.0,0.08,3,0.0296840000001,3.6962962963
2162.0,0.08,4,0.017648,5.07179487179
1956.0,0.08,6,0.0181680000005,2.79069767442
2567.0,0.08,5,0.022567,3.3488372093
2128.0,0.08,4,0.0185460000002,4.43654822335
2099.0,0.08,4,0.0179619999999,3.59863945578
1210.0,0.08,5,0.0206840000001,4.90804597701
3387.0,0.08,4,0.0196019999994,3.55218855219
2249.0,0.08,5,0.0205670000005,2.576
2463.0,0.08,4,0.0208199999997,5.20218579235
2203.0,0.08,4,0.0194179999999,2.64583333333
2465.0,0.08,4,0.0198399999999,3.09937888199
2070.0,0.08,5,0.0367230000002,4.12605042017
1726.0,0.08,5,0.0177680000006,4.91379310345
2354.0,0.08,5,0.0196060000007,4.90857142857
3392.0,0.08,5,0.0191670000004,3.84259259259
3106.0,0.08,4,0.0179390000003,6.25196850394
1727.0,0.08,5,0.0164550000009,2.62755102041
1997.0,0.08,5,0.020501,4.10791366906
2391.0,0.08,3,0.0206029999999,3.8446969697
2016.0,0.08,4,0.0195039999999,5.55555555556
2834.0,0.08,4,0.0181139999995,3.0
1609.0,0.08,5,0.0204560000002,2.96590909091
1838.0,0.08,4,0.0226120000007,4.67272727273
2898.0,0.08,4,0.0193390000004,2.92256637168
