weight,density,degree,runtime,stretch
485.0,0.4,3,0.000273999999999,1.0
weight,density,degree,runtime,stretch
994.0,0.4,2,0.000264000000001,1.49656357388
weight,density,degree,runtime,stretch
1240.0,0.4,3,0.000216999999999,2.73955773956
weight,density,degree,runtime,stretch
826.0,0.4,2,0.000216,1.23595505618
weight,density,degree,runtime,stretch
705.0,0.4,3,0.000239000000001,1.0
weight,density,degree,runtime,stretch
936.0,0.4,2,0.000259,1.42476190476
weight,density,degree,runtime,stretch
682.0,0.4,2,0.000273,1.10497237569
weight,density,degree,runtime,stretch
1261.0,0.4,2,0.000138999999999,1.62978142077
weight,density,degree,runtime,stretch
798.0,0.4,3,0.000267999999998,1.0
weight,density,degree,runtime,stretch
238.0,0.4,3,0.00024,1.0
