weight,density,degree,runtime,stretch
2467.0,0.222222222222,4,0.002563,2.54765291607
weight,density,degree,runtime,stretch
902.0,0.222222222222,3,0.002649,1.71786833856
weight,density,degree,runtime,stretch
1307.0,0.222222222222,3,0.0012,1.62365591398
weight,density,degree,runtime,stretch
1345.0,0.222222222222,4,0.001441,2.34226804124
weight,density,degree,runtime,stretch
1220.0,0.222222222222,4,0.001234,1.60488798371
weight,density,degree,runtime,stretch
1248.0,0.222222222222,4,0.00176,1.73557692308
weight,density,degree,runtime,stretch
860.0,0.222222222222,3,0.001689,2.19431279621
weight,density,degree,runtime,stretch
1379.0,0.222222222222,3,0.001494,1.86980609418
weight,density,degree,runtime,stretch
1931.0,0.222222222222,2,0.00126,2.70827489481
weight,density,degree,runtime,stretch
1700.0,0.25,3,0.001334,2.25961538462
