weight,density,degree,runtime,stretch
746.0,0.222222222222,3,0.001424,1.60106382979
weight,density,degree,runtime,stretch
1270.0,0.222222222222,3,0.001561,1.71559633028
weight,density,degree,runtime,stretch
1555.0,0.222222222222,4,0.002281,1.48542274052
weight,density,degree,runtime,stretch
1339.0,0.222222222222,3,0.004937,1.69742813918
weight,density,degree,runtime,stretch
997.0,0.222222222222,3,0.002577,1.89285714286
weight,density,degree,runtime,stretch
548.0,0.222222222222,3,0.001823,2.25882352941
weight,density,degree,runtime,stretch
1771.0,0.222222222222,3,0.001288,3.18644067797
weight,density,degree,runtime,stretch
914.0,0.222222222222,3,0.001458,1.82845188285
weight,density,degree,runtime,stretch
803.0,0.222222222222,4,0.001551,1.53303964758
weight,density,degree,runtime,stretch
888.0,0.222222222222,6,0.001599,1.11538461538
