weight,density,degree,runtime,stretch
850.0,0.5,2,0.000239,1.0391198044
weight,density,degree,runtime,stretch
662.0,0.5,2,0.000195,2.22147651007
weight,density,degree,runtime,stretch
1478.0,0.5,3,0.000196,1.98367346939
weight,density,degree,runtime,stretch
771.0,0.5,2,0.000196,1.72483221477
weight,density,degree,runtime,stretch
1110.0,0.5,3,0.000202,1.01926977688
weight,density,degree,runtime,stretch
2449.0,0.5,3,9.00000000001e-05,1.0
weight,density,degree,runtime,stretch
1535.0,0.5,2,0.000108,1.0
weight,density,degree,runtime,stretch
941.0,0.5,3,0.000144,1.0
weight,density,degree,runtime,stretch
1356.0,0.5,2,0.000278,1.18577648766
weight,density,degree,runtime,stretch
911.0,0.5,2,0.000201,2.09425287356
