weight,density,degree,runtime,stretch
2622.0,0.222222222222,3,0.000792,3.13263525305
weight,density,degree,runtime,stretch
3031.0,0.222222222222,3,0.000606,2.9234828496
weight,density,degree,runtime,stretch
2106.0,0.222222222222,3,0.000681,2.72115384615
weight,density,degree,runtime,stretch
1957.0,0.222222222222,3,0.000895,2.23980815348
weight,density,degree,runtime,stretch
1504.0,0.222222222222,3,0.000965,1.80808080808
weight,density,degree,runtime,stretch
2090.0,0.222222222222,3,0.000691,2.8490990991
weight,density,degree,runtime,stretch
1684.0,0.222222222222,3,0.001114,1.41218637993
weight,density,degree,runtime,stretch
2289.0,0.222222222222,4,0.001766,2.57439446367
weight,density,degree,runtime,stretch
2223.0,0.222222222222,3,0.001047,1.9314516129
weight,density,degree,runtime,stretch
1500.0,0.222222222222,4,0.000697,2.37783375315
