weight,density,degree,runtime,stretch
479.0,0.4,3,0.000224,1.4752851711
weight,density,degree,runtime,stretch
1297.0,0.4,3,0.000248,1.41494845361
weight,density,degree,runtime,stretch
1841.0,0.4,3,0.000357,1.8074433657
weight,density,degree,runtime,stretch
490.0,0.4,2,0.000254,1.28272251309
weight,density,degree,runtime,stretch
373.0,0.4,3,0.000208,1.0
weight,density,degree,runtime,stretch
430.0,0.4,2,0.000481,1.0
weight,density,degree,runtime,stretch
287.0,0.4,2,0.000602,1.0
weight,density,degree,runtime,stretch
260.0,0.4,3,0.000203,1.0
weight,density,degree,runtime,stretch
809.0,0.4,2,0.000169,1.63133640553
weight,density,degree,runtime,stretch
792.0,0.4,2,0.000261,1.0012642225
