weight,density,degree,runtime,stretch
852.0,0.4,2,0.000252,1.33125
weight,density,degree,runtime,stretch
1408.0,0.4,3,0.000397,1.53033707865
weight,density,degree,runtime,stretch
1540.0,0.4,2,0.000444,1.61183261183
weight,density,degree,runtime,stretch
814.0,0.4,2,0.00025,1.14446529081
weight,density,degree,runtime,stretch
1099.0,0.4,3,0.000226000000001,1.58588957055
weight,density,degree,runtime,stretch
409.0,0.4,3,0.000246,1.0
weight,density,degree,runtime,stretch
1380.0,0.4,2,0.00022,2.06586826347
weight,density,degree,runtime,stretch
765.0,0.4,2,0.000402,1.55172413793
weight,density,degree,runtime,stretch
590.0,0.4,3,0.000263,1.0
weight,density,degree,runtime,stretch
1737.0,0.4,3,0.000209000000001,1.87091757387
