weight,density,degree,runtime,stretch
873.0,0.4,2,0.000231000000001,2.23273657289
weight,density,degree,runtime,stretch
971.0,0.4,2,0.000299999999999,2.20845070423
weight,density,degree,runtime,stretch
1556.0,0.4,3,0.000175,1.8788249694
weight,density,degree,runtime,stretch
850.0,0.4,3,0.000233999999999,1.08006535948
weight,density,degree,runtime,stretch
984.0,0.4,2,0.000156,1.0
weight,density,degree,runtime,stretch
1225.0,0.4,3,0.00024,1.46774193548
weight,density,degree,runtime,stretch
574.0,0.4,2,0.000283,1.28703703704
weight,density,degree,runtime,stretch
773.0,0.4,3,0.000192999999999,1.5935483871
weight,density,degree,runtime,stretch
2197.0,0.4,2,0.000266,2.68910648715
weight,density,degree,runtime,stretch
369.0,0.4,3,0.000236000000001,1.0
