weight,density,degree,runtime,stretch
1105.0,0.285714285714,5,0.000402,1.0
weight,density,degree,runtime,stretch
3107.0,0.285714285714,2,0.000411,3.15111561866
weight,density,degree,runtime,stretch
1822.0,0.285714285714,4,0.000389,2.34615384615
weight,density,degree,runtime,stretch
968.0,0.285714285714,3,0.000413,1.63953488372
weight,density,degree,runtime,stretch
2626.0,0.285714285714,3,0.000392,1.36108108108
weight,density,degree,runtime,stretch
895.0,0.285714285714,4,0.00038,1.51083591331
weight,density,degree,runtime,stretch
1607.0,0.285714285714,3,0.00071,1.96197718631
weight,density,degree,runtime,stretch
933.0,0.285714285714,3,0.000483,1.61827956989
weight,density,degree,runtime,stretch
1732.0,0.285714285714,3,0.000355,1.48235294118
weight,density,degree,runtime,stretch
1326.0,0.285714285714,3,0.000654,2.05543237251
