weight,density,degree,runtime,stretch
1253.0,0.222222222222,4,0.001689,1.77981651376
weight,density,degree,runtime,stretch
2581.0,0.222222222222,3,0.001677,3.70093457944
weight,density,degree,runtime,stretch
926.0,0.222222222222,4,0.001165,1.67042253521
weight,density,degree,runtime,stretch
1361.0,0.222222222222,3,0.001419,1.60714285714
weight,density,degree,runtime,stretch
509.0,0.222222222222,3,0.0014,1.58888888889
weight,density,degree,runtime,stretch
1060.0,0.222222222222,3,0.001375,1.33773087071
weight,density,degree,runtime,stretch
1074.0,0.222222222222,4,0.001343,1.41078838174
weight,density,degree,runtime,stretch
1366.0,0.222222222222,3,0.001699,3.61011904762
weight,density,degree,runtime,stretch
1069.0,0.222222222222,3,0.001458,1.31640625
weight,density,degree,runtime,stretch
769.0,0.222222222222,5,0.001513,1.29411764706
