weight,density,degree,runtime,stretch
1453.0,0.222222222222,3,0.001747,2.06267806268
weight,density,degree,runtime,stretch
1321.0,0.222222222222,4,0.001941,1.72903225806
weight,density,degree,runtime,stretch
745.0,0.222222222222,3,0.00162,1.76923076923
weight,density,degree,runtime,stretch
644.0,0.222222222222,3,0.001384,2.33004926108
weight,density,degree,runtime,stretch
1099.0,0.222222222222,3,0.001394,1.23295454545
weight,density,degree,runtime,stretch
1859.0,0.222222222222,3,0.001364,2.80618556701
weight,density,degree,runtime,stretch
1331.0,0.222222222222,4,0.001452,1.9751552795
weight,density,degree,runtime,stretch
726.0,0.222222222222,3,0.001478,2.81278538813
weight,density,degree,runtime,stretch
1397.0,0.222222222222,3,0.001721,1.70873786408
weight,density,degree,runtime,stretch
1182.0,0.222222222222,4,0.001363,1.92987804878
