weight,density,degree,runtime,stretch
1061.0,0.25,4,0.001087,1.23831775701
weight,density,degree,runtime,stretch
1438.0,0.25,2,0.000999,1.86612021858
weight,density,degree,runtime,stretch
868.0,0.25,3,0.001211,1.8125
weight,density,degree,runtime,stretch
730.0,0.25,2,0.002171,2.86206896552
weight,density,degree,runtime,stretch
1128.0,0.25,3,0.00113,1.77737226277
weight,density,degree,runtime,stretch
786.0,0.25,3,0.001154,1.98230088496
weight,density,degree,runtime,stretch
844.0,0.25,3,0.002344,1.6
weight,density,degree,runtime,stretch
1489.0,0.25,3,0.001111,2.17628705148
weight,density,degree,runtime,stretch
930.0,0.25,3,0.001048,2.15053763441
weight,density,degree,runtime,stretch
1277.0,0.25,3,0.001159,1.8619047619
