weight,density,degree,runtime,stretch
1735.0,0.4,2,0.000111,1.93045563549
weight,density,degree,runtime,stretch
1893.0,0.4,2,0.000163,1.8933680104
weight,density,degree,runtime,stretch
1550.0,0.4,2,0.000154,2.00517464424
weight,density,degree,runtime,stretch
1310.0,0.4,3,0.000232,1.79049295775
weight,density,degree,runtime,stretch
2018.0,0.4,2,9e-05,1.38837516513
weight,density,degree,runtime,stretch
2797.0,0.4,3,8.4e-05,2.14330874605
weight,density,degree,runtime,stretch
1719.0,0.5,2,0.000177,1.0
weight,density,degree,runtime,stretch
871.0,0.4,3,0.000111,1.0
weight,density,degree,runtime,stretch
2796.0,0.4,2,8.3e-05,1.1316872428
weight,density,degree,runtime,stretch
1606.0,0.4,2,0.000164,2.37625754527
