weight,density,degree,runtime,stretch
1841.0,0.4,2,0.000109,1.06984866123
weight,density,degree,runtime,stretch
2141.0,0.4,2,5.49999999997e-05,1.0
weight,density,degree,runtime,stretch
960.0,0.4,2,0.000186,1.17862838915
weight,density,degree,runtime,stretch
985.0,0.4,2,0.000115999999999,1.50642673522
weight,density,degree,runtime,stretch
1178.0,0.4,2,0.000181,1.94389438944
weight,density,degree,runtime,stretch
876.0,0.4,4,0.000189,1.0
weight,density,degree,runtime,stretch
1435.0,0.4,3,8.00000000005e-05,1.02390438247
weight,density,degree,runtime,stretch
1839.0,0.4,3,7.80000000002e-05,1.26879505664
weight,density,degree,runtime,stretch
2090.0,0.4,2,0.000121,3.03338171263
weight,density,degree,runtime,stretch
1953.0,0.4,2,0.000142,2.09549356223
