weight,density,degree,runtime,stretch
2103.0,0.333333333333,2,0.000367999999998,2.3843537415
weight,density,degree,runtime,stretch
970.0,0.333333333333,4,0.000451000000002,1.03745318352
weight,density,degree,runtime,stretch
504.0,0.333333333333,4,0.000420000000002,1.0
weight,density,degree,runtime,stretch
1582.0,0.333333333333,2,0.00048,2.12348993289
weight,density,degree,runtime,stretch
1928.0,0.333333333333,3,0.000327000000002,1.2471042471
weight,density,degree,runtime,stretch
655.0,0.333333333333,3,0.000795999999998,1.43223443223
weight,density,degree,runtime,stretch
725.0,0.333333333333,2,0.000481000000001,1.11734693878
weight,density,degree,runtime,stretch
1652.0,0.333333333333,3,0.000353,1.54292343387
weight,density,degree,runtime,stretch
1218.0,0.333333333333,3,0.000351999999999,1.836996337
weight,density,degree,runtime,stretch
1373.0,0.333333333333,2,0.000463,1.85616438356
