weight,density,degree,runtime,stretch
891.0,0.25,3,0.000837,1.70192307692
weight,density,degree,runtime,stretch
1905.0,0.25,3,0.00069,2.41567291312
weight,density,degree,runtime,stretch
1518.0,0.25,2,0.000854,1.60198019802
weight,density,degree,runtime,stretch
743.0,0.25,3,0.000863,2.17361111111
weight,density,degree,runtime,stretch
2193.0,0.25,4,0.000611,1.56908344733
weight,density,degree,runtime,stretch
1793.0,0.25,4,0.001018,1.90951638066
weight,density,degree,runtime,stretch
1581.0,0.25,4,0.000566,1.0110974106
weight,density,degree,runtime,stretch
2236.0,0.25,4,0.000712,2.24657534247
weight,density,degree,runtime,stretch
1780.0,0.25,3,0.000672,2.27173913043
weight,density,degree,runtime,stretch
816.0,0.25,3,0.000974,1.78701298701
