weight,density,degree,runtime,stretch
908.0,0.5,2,7.6e-05,1.0
weight,density,degree,runtime,stretch
896.0,0.5,2,0.000123,1.32544378698
weight,density,degree,runtime,stretch
1590.0,0.5,3,4.09999999995e-05,1.0
weight,density,degree,runtime,stretch
1163.0,0.5,3,9.70000000002e-05,1.0483490566
weight,density,degree,runtime,stretch
1973.0,0.5,2,4.70000000004e-05,1.0
weight,density,degree,runtime,stretch
1573.0,0.5,2,7.19999999994e-05,1.17727272727
weight,density,degree,runtime,stretch
312.0,0.5,2,0.000116,1.0
weight,density,degree,runtime,stretch
1045.0,0.5,2,7.80000000002e-05,1.0
weight,density,degree,runtime,stretch
1459.0,0.5,2,0.000103999999999,1.743130227
weight,density,degree,runtime,stretch
367.0,0.5,2,0.000117999999999,1.04261363636
