weight,density,degree,runtime,stretch
1198.0,0.25,3,0.000865000000001,1.94323144105
weight,density,degree,runtime,stretch
1297.0,0.25,3,0.001022,2.66052631579
weight,density,degree,runtime,stretch
1398.0,0.25,3,0.001428,1.51105651106
weight,density,degree,runtime,stretch
516.0,0.25,2,0.001009,2.72151898734
weight,density,degree,runtime,stretch
1673.0,0.25,3,0.001046,3.8058968059
weight,density,degree,runtime,stretch
1558.0,0.25,3,0.001261,2.50372208437
weight,density,degree,runtime,stretch
924.0,0.25,3,0.001017,1.3325415677
weight,density,degree,runtime,stretch
661.0,0.25,3,0.000982,1.82817869416
weight,density,degree,runtime,stretch
1556.0,0.25,3,0.000921000000002,1.61538461538
weight,density,degree,runtime,stretch
1506.0,0.25,4,0.000986000000001,1.84792626728
