weight,density,degree,runtime,stretch
949.0,0.5,2,7.90000000004e-05,1.0
weight,density,degree,runtime,stretch
539.0,0.5,2,0.000102,1.09795918367
weight,density,degree,runtime,stretch
1874.0,0.5,2,7.30000000004e-05,1.47855227882
weight,density,degree,runtime,stretch
1033.0,0.5,2,6.49999999993e-05,1.08705357143
weight,density,degree,runtime,stretch
1178.0,0.5,2,7.40000000006e-05,1.31518987342
weight,density,degree,runtime,stretch
1648.0,0.5,2,6.59999999995e-05,1.0
weight,density,degree,runtime,stretch
1631.0,0.5,2,7.30000000004e-05,1.90013869626
weight,density,degree,runtime,stretch
1712.0,0.5,2,9.19999999995e-05,1.51550387597
weight,density,degree,runtime,stretch
1173.0,0.5,2,4.50000000001e-05,1.0
weight,density,degree,runtime,stretch
339.0,0.5,2,0.000122,1.0
