weight,density,degree,runtime,stretch
1100.0,0.5,2,0.000111,1.48849797023
weight,density,degree,runtime,stretch
430.0,0.5,3,0.000137,1.0
weight,density,degree,runtime,stretch
978.0,0.5,3,0.000137,1.01423877327
weight,density,degree,runtime,stretch
1155.0,0.5,3,0.000187,1.34061135371
weight,density,degree,runtime,stretch
323.0,0.5,2,0.000115,1.0
weight,density,degree,runtime,stretch
423.0,0.5,2,0.000141,1.0
weight,density,degree,runtime,stretch
1559.0,0.5,3,0.000108,1.64345991561
weight,density,degree,runtime,stretch
1219.0,0.5,2,0.000115,1.70731707317
weight,density,degree,runtime,stretch
979.0,0.5,2,0.000125000000001,1.11123723042
weight,density,degree,runtime,stretch
1425.0,0.5,3,0.000118,1.51704545455
