weight,density,degree,runtime,stretch
3342.0,0.2,4,0.000897000000009,2.30869565217
1663.0,0.2,3,0.000726,1.49394347241
1517.0,0.2,3,0.001119,2.5641025641
1910.0,0.2,3,0.000898000000007,2.73319755601
2523.0,0.2,4,0.000849000000002,2.04182509506
2550.0,0.2,4,0.000681999999998,2.75980392157
1130.0,0.2,4,0.00120199999999,1.26277372263
1687.0,0.2,3,0.001249,2.352180937
1878.0,0.2,3,0.001065,2.41747572816
2122.0,0.2,3,0.000937999999991,3.11163522013
2469.0,0.2,3,0.001237,2.69379844961
2414.0,0.2,4,0.00104599999999,2.35232383808
1656.0,0.2,3,0.000828999999996,1.51866151866
3971.0,0.2,3,0.000641999999999,2.71276595745
3393.0,0.2,4,0.000588000000008,2.61472392638
1890.0,0.2,3,0.000956000000002,2.05458515284
1873.0,0.2,3,0.000856999999996,2.42328042328
2137.0,0.2,3,0.001107,1.71087533156
1516.0,0.2,3,0.000930999999994,2.1746031746
1708.0,0.2,3,0.000847000000007,1.37761377614
1773.0,0.2,3,0.000606999999988,1.6167192429
1697.0,0.2,5,0.000847999999991,1.78627968338
1396.0,0.2,3,0.0013,1.61425959781
1696.0,0.2,3,0.00115700000001,1.62962962963
2021.0,0.2,4,0.00131499999999,2.02631578947
2326.0,0.2,4,0.000832000000003,2.47471451876
2779.0,0.2,3,0.001047,2.47609147609
3162.0,0.2,3,0.000782000000001,2.98395721925
1224.0,0.2,4,0.000825000000006,1.29470198675
3142.0,0.2,3,0.000626999999994,2.54173486088
2551.0,0.2,3,0.00202200000001,3.01502504174
1673.0,0.2,3,0.000610999999992,1.28260869565
1906.0,0.2,4,0.000936999999993,1.46786632391
2696.0,0.2,4,0.000977999999989,3.65625
3025.0,0.2,3,0.000885000000011,2.24743589744
1701.0,0.2,3,0.00113399999999,2.09241706161
2835.0,0.2,3,0.00053299999999,2.3359375
2549.0,0.2,4,0.000968,2.26975476839
2159.0,0.2,4,0.00103799999999,2.42074927954
1547.0,0.2,3,0.000969999999995,2.44023323615
2450.0,0.2,3,0.00122500000001,2.46404109589
736.0,0.2,3,0.00116299999999,3.046875
1724.0,0.2,4,0.00085,1.7696
1780.0,0.2,3,0.000642999999997,2.0
3763.0,0.2,3,0.000630999999998,2.74624373957
2980.0,0.2,4,0.000825000000006,1.70549450549
2402.0,0.2,3,0.000706000000008,1.83970406905
2396.0,0.2,3,0.000988000000007,2.59198542805
1832.0,0.2,3,0.001096,2.07885304659
836.0,0.2,5,0.00144,2.19230769231
1957.0,0.2,4,0.000749999999996,2.56481481481
4203.0,0.2,4,0.000951000000001,3.11048478016
2295.0,0.2,3,0.000736000000003,3.56133056133
2723.0,0.2,3,0.000755000000012,3.78592814371
1722.0,0.2,3,0.000988000000007,1.62593984962
1482.0,0.2,3,0.001335,2.14285714286
2123.0,0.2,3,0.000945999999999,2.44485981308
1970.0,0.2,3,0.000762999999992,2.51877133106
2045.0,0.2,4,0.000707000000006,1.52340425532
2742.0,0.2,5,0.001086,2.73060648801
2615.0,0.2,3,0.000809000000004,2.58114035088
1138.0,0.2,4,0.001233,1.54205607477
1120.0,0.2,3,0.000882000000004,1.30352303523
1670.0,0.2,3,0.000911000000002,1.95460440986
2552.0,0.2,3,0.000701000000007,2.56183745583
2522.0,0.2,4,0.000815000000003,2.11729141475
2929.0,0.2,2,0.000928999999999,2.84143518519
852.0,0.2,3,0.001321,1.40384615385
2204.0,0.2,5,0.001131,1.89801699717
1945.0,0.2,3,0.001062,1.50590551181
1638.0,0.2,4,0.000905000000003,1.98382749326
1660.0,0.2,3,0.000805999999997,1.74956822107
2196.0,0.2,3,0.00066799999999,2.49786628734
2132.0,0.2,5,0.001149,1.52352941176
1847.0,0.2,4,0.000908999999993,3.22004357298
2770.0,0.2,4,0.000745000000009,1.91365979381
2009.0,0.2,4,0.000773000000009,2.08496732026
2404.0,0.2,3,0.000748000000002,1.83146067416
2441.0,0.2,3,0.000622000000007,1.83031988873
1671.0,0.2,3,0.000965999999991,2.36486486486
1232.0,0.2,5,0.00117999999999,1.82116788321
1739.0,0.2,4,0.000909000000007,1.56725888325
2478.0,0.2,3,0.000919999999994,2.42526964561
2646.0,0.2,3,0.000551000000002,1.76382978723
2651.0,0.2,3,0.000625999999997,1.94361525705
3068.0,0.2,3,0.000667000000007,2.37042062415
2255.0,0.2,4,0.00107600000001,2.9815498155
1758.0,0.2,4,0.000718000000006,1.75993091537
2152.0,0.2,5,0.000867,2.10043668122
2528.0,0.2,5,0.000795999999994,1.74889867841
1007.0,0.2,4,0.001003,1.28048780488
1828.0,0.2,4,0.001351,2.52601156069
1530.0,0.2,4,0.001074,1.55517826825
1862.0,0.2,3,0.00149399999999,2.2010178117
3666.0,0.2,3,0.001302,2.0624024961
2223.0,0.2,5,0.000656000000006,3.42276422764
1569.0,0.2,3,0.001154,2.19003690037
1647.0,0.2,4,0.000843000000003,1.34014869888
2577.0,0.2,3,0.000899000000004,2.41296060991
2415.0,0.2,3,0.000643999999994,3.18525519849
1828.0,0.2,4,0.00078400000001,2.20382165605
4314.0,0.2,3,0.000568000000001,3.34952606635
1889.0,0.2,4,0.000969999999995,1.62808842653
2278.0,0.2,3,0.000766999999996,3.03035413153
1917.0,0.2,3,0.001071,1.6003649635
2975.0,0.2,5,0.00101500000001,3.1119133574
901.0,0.2,4,0.00101600000001,1.37612612613
1582.0,0.2,4,0.000971000000007,2.15
1195.0,0.2,3,0.001086,1.71171171171
