weight,density,degree,runtime,stretch
1981.0,0.222222222222,3,0.001913,2.45593869732
weight,density,degree,runtime,stretch
1462.0,0.222222222222,4,0.001649,2.18636363636
weight,density,degree,runtime,stretch
924.0,0.222222222222,4,0.002136,1.74603174603
weight,density,degree,runtime,stretch
867.0,0.222222222222,3,0.001851,2.38554216867
weight,density,degree,runtime,stretch
1072.0,0.222222222222,4,0.002002,1.70350404313
weight,density,degree,runtime,stretch
1063.0,0.222222222222,3,0.001703,3.10119047619
weight,density,degree,runtime,stretch
1047.0,0.222222222222,3,0.001656,1.53125
weight,density,degree,runtime,stretch
1434.0,0.222222222222,3,0.00163,1.99075785582
weight,density,degree,runtime,stretch
770.0,0.222222222222,4,0.001597,2.23829787234
weight,density,degree,runtime,stretch
808.0,0.222222222222,3,0.001586,1.65666666667
