weight,density,degree,runtime,stretch
783.0,0.4,2,0.000187999999998,1.28571428571
weight,density,degree,runtime,stretch
2030.0,0.4,3,0.000105000000001,1.5603156708
weight,density,degree,runtime,stretch
353.0,0.4,3,0.000164000000002,1.0
weight,density,degree,runtime,stretch
2189.0,0.4,2,0.000133999999999,2.24815205913
weight,density,degree,runtime,stretch
1504.0,0.4,2,0.000249,2.08599167822
weight,density,degree,runtime,stretch
1815.0,0.4,2,0.000158000000003,2.43469785575
weight,density,degree,runtime,stretch
926.0,0.4,3,0.000194999999998,1.07010014306
weight,density,degree,runtime,stretch
1653.0,0.4,3,0.000207,1.29789473684
weight,density,degree,runtime,stretch
1791.0,0.4,3,0.000219000000001,1.79518072289
weight,density,degree,runtime,stretch
2185.0,0.4,2,0.000119999999999,1.24242424242
