weight,density,degree,runtime,stretch
806.0,0.285714285714,4,0.000726,1.0
weight,density,degree,runtime,stretch
530.0,0.285714285714,2,0.000713,1.86826347305
weight,density,degree,runtime,stretch
764.0,0.285714285714,2,0.000758,1.57661290323
weight,density,degree,runtime,stretch
746.0,0.285714285714,3,0.000702,1.4652173913
weight,density,degree,runtime,stretch
1093.0,0.285714285714,4,0.000697,1.89836065574
weight,density,degree,runtime,stretch
1233.0,0.285714285714,2,0.00072,2.18980169972
weight,density,degree,runtime,stretch
903.0,0.285714285714,3,0.000698,1.31828978622
weight,density,degree,runtime,stretch
2238.0,0.285714285714,3,0.000686,1.8661971831
weight,density,degree,runtime,stretch
1222.0,0.285714285714,3,0.000745,1.40409956076
weight,density,degree,runtime,stretch
677.0,0.285714285714,3,0.000699,1.68214285714
