weight,density,degree,runtime,stretch
961.0,0.285714285714,3,0.000492,1.27702702703
weight,density,degree,runtime,stretch
1351.0,0.285714285714,3,0.000734,2.01587301587
weight,density,degree,runtime,stretch
868.0,0.285714285714,4,0.000495,1.23636363636
weight,density,degree,runtime,stretch
1696.0,0.285714285714,3,0.000566,2.74148296593
weight,density,degree,runtime,stretch
2288.0,0.285714285714,3,0.000327,2.29214929215
weight,density,degree,runtime,stretch
1669.0,0.285714285714,3,0.000394,1.5365497076
weight,density,degree,runtime,stretch
2072.0,0.285714285714,5,0.000496,1.48837209302
weight,density,degree,runtime,stretch
1544.0,0.285714285714,5,0.000488,1.36343612335
weight,density,degree,runtime,stretch
1120.0,0.285714285714,2,0.000459,1.58082706767
weight,density,degree,runtime,stretch
1906.0,0.285714285714,3,0.000562,1.92383638928
