weight,density,degree,runtime,stretch
2278.0,0.12,5,0.00352599999997,1.67289719626
5794.0,0.163333333333,7,0.00316099999986,2.30327868852
4926.0,0.166666666667,7,0.00426900000002,1.36956521739
2392.0,0.126666666667,6,0.00364100000002,1.77486910995
4145.0,0.126666666667,6,0.00423300000011,1.71604938272
6149.0,0.153333333333,7,0.00365299999999,2.20197044335
1616.0,0.11,4,0.00356800000009,1.35443037975
2318.0,0.12,5,0.00325399999997,2.36046511628
2846.0,0.126666666667,6,0.00399100000004,2.84705882353
2009.0,0.106666666667,5,0.00393600000007,1.4126984127
5001.0,0.166666666667,6,0.00366000000008,1.75912408759
3349.0,0.123333333333,6,0.00345900000002,1.62608695652
5107.0,0.153333333333,7,0.00368400000002,1.73943661972
4219.0,0.13,7,0.00354100000004,1.91034482759
2790.0,0.136666666667,7,0.00373500000001,1.19031141869
4084.0,0.136666666667,5,0.00345500000003,1.68720379147
4133.0,0.13,6,0.0036070000001,2.01895734597
5843.0,0.166666666667,7,0.00372300000004,2.0
4664.0,0.153333333333,6,0.00477499999988,1.96629213483
6131.0,0.166666666667,7,0.00359400000002,2.01428571429
4102.0,0.136666666667,6,0.00338999999985,1.96296296296
2114.0,0.12,5,0.003467,2.20289855072
3178.0,0.133333333333,6,0.00353099999984,1.65671641791
3615.0,0.133333333333,6,0.00323000000003,2.17293233083
2232.0,0.106666666667,7,0.00338699999998,1.8275862069
5232.0,0.16,8,0.00351599999999,2.14960629921
3933.0,0.146666666667,7,0.00507199999993,1.64835164835
5083.0,0.163333333333,8,0.00380599999994,2.27272727273
3123.0,0.136666666667,6,0.00392000000011,1.48039215686
3205.0,0.126666666667,6,0.00395400000002,2.11
4144.0,0.143333333333,9,0.00428299999999,1.97752808989
2481.0,0.11,7,0.00330600000007,1.91071428571
4179.0,0.13,5,0.00474400000007,1.68926553672
5242.0,0.146666666667,9,0.00335199999995,1.45344129555
3220.0,0.133333333333,7,0.00371300000006,2.47014925373
6445.0,0.173333333333,9,0.0040120000001,1.26213592233
7122.0,0.18,8,0.00361700000008,1.58333333333
6149.0,0.163333333333,6,0.00396000000001,1.42975206612
7999.0,0.16,7,0.00369599999999,1.49465240642
2351.0,0.123333333333,5,0.00359299999991,1.55238095238
3215.0,0.136666666667,5,0.00365099999999,1.38095238095
6311.0,0.163333333333,7,0.00328800000011,2.00751879699
1914.0,0.123333333333,6,0.00345300000004,1.1914893617
4063.0,0.14,5,0.00395500000013,1.50649350649
3413.0,0.126666666667,5,0.003692,1.90155440415
1385.0,0.1,5,0.00319100000002,1.47272727273
5924.0,0.15,6,0.00396100000012,1.7868852459
6381.0,0.163333333333,7,0.00353300000006,2.18181818182
4694.0,0.143333333333,7,0.00366000000008,1.5875
4049.0,0.136666666667,6,0.00332500000013,2.30215827338
3223.0,0.146666666667,7,0.00359700000013,1.70192307692
2531.0,0.123333333333,6,0.00337200000013,1.91666666667
