weight,density,degree,runtime,stretch
2116.0,0.110526315789,4,0.008239,2.27835051546
1976.0,0.1,4,0.007156,2.37209302326
2928.0,0.105263157895,4,0.008517,2.71206225681
2611.0,0.110526315789,4,0.00793,2.97402597403
1816.0,0.1,4,0.007958,2.54589371981
2168.0,0.1,5,0.007465,2.45659163987
3321.0,0.1,5,0.006805,2.31671554252
2298.0,0.1,4,0.006909,1.79381443299
2171.0,0.105263157895,4,0.007493,2.20784313725
2239.0,0.105263157895,5,0.007118,2.70403587444
2468.0,0.115789473684,7,0.008713,2.79144385027
1837.0,0.1,4,0.007457,1.9217877095
2850.0,0.1,3,0.007274,2.69907407407
2228.0,0.105263157895,4,0.008922,2.96153846154
1582.0,0.1,4,0.007329,2.43319838057
3489.0,0.110526315789,4,0.006895,2.95475113122
3525.0,0.110526315789,5,0.008008,2.79787234043
1564.0,0.1,4,0.007949,2.77419354839
2056.0,0.1,4,0.008025,2.53883495146
2092.0,0.1,5,0.007253,2.73803526448
3945.0,0.110526315789,4,0.00673,2.30120481928
2009.0,0.105263157895,3,0.00789,2.79194630872
2465.0,0.110526315789,4,0.008567,2.61578947368
2359.0,0.1,4,0.006847,2.71351351351
1882.0,0.1,4,0.00707,2.98031496063
2082.0,0.1,3,0.006825,2.92741935484
1190.0,0.1,5,0.009259,1.79470198675
4244.0,0.1,4,0.006847,2.93503480278
1991.0,0.1,6,0.008081,1.94267515924
2168.0,0.1,5,0.008162,2.77419354839
1957.0,0.105263157895,5,0.007963,2.23605150215
3380.0,0.105263157895,5,0.00649,2.86160714286
1652.0,0.1,4,0.007926,2.74444444444
2597.0,0.105263157895,3,0.006647,2.34959349593
2263.0,0.105263157895,5,0.007764,2.64312267658
3052.0,0.105263157895,4,0.008026,2.79525222552
2424.0,0.110526315789,4,0.008617,2.73469387755
3932.0,0.105263157895,5,0.007386,2.875
2833.0,0.105263157895,5,0.00783,2.68131868132
1761.0,0.1,4,0.007909,2.86631016043
2843.0,0.1,5,0.006867,2.30659025788
1953.0,0.105263157895,4,0.007927,2.02293577982
2860.0,0.105263157895,7,0.008042,2.86234817814
4729.0,0.110526315789,4,0.008079,2.55980861244
2552.0,0.1,3,0.008137,2.9932885906
2215.0,0.110526315789,4,0.007966,2.60096153846
2274.0,0.1,4,0.006604,2.86708860759
1527.0,0.1,4,0.007878,2.7619047619
2334.0,0.105263157895,4,0.007624,2.81767955801
2547.0,0.105263157895,4,0.008927,2.51666666667
2205.0,0.1,5,0.008097,2.98051948052
1631.0,0.1,4,0.008872,2.59712230216
2297.0,0.1,5,0.007435,2.00865800866
2588.0,0.105263157895,4,0.007894,2.42857142857
2810.0,0.105263157895,4,0.008476,2.02077922078
2816.0,0.115789473684,4,0.008817,2.90452261307
2838.0,0.1,5,0.007873,2.24401913876
2934.0,0.105263157895,5,0.007513,2.775390625
1699.0,0.1,5,0.007486,2.16766467066
2670.0,0.1,3,0.007797,2.88888888889
1574.0,0.1,4,0.007004,2.13147410359
2173.0,0.105263157895,3,0.008148,2.91666666667
3376.0,0.110526315789,4,0.008307,2.72602739726
1524.0,0.1,4,0.007115,1.78636363636
2475.0,0.110526315789,4,0.007962,2.54970760234
2658.0,0.1,5,0.006938,2.90748898678
2330.0,0.1,5,0.008188,2.47222222222
2442.0,0.110526315789,5,0.007865,2.09433962264
2718.0,0.105263157895,4,0.007538,2.97222222222
2584.0,0.105263157895,4,0.006907,2.35882352941
2231.0,0.1,5,0.007234,2.54901960784
1784.0,0.1,5,0.007865,2.56097560976
2970.0,0.105263157895,3,0.007404,2.56656346749
2174.0,0.1,4,0.007664,2.81764705882
1683.0,0.1,4,0.008413,2.72384937238
1352.0,0.1,4,0.007727,2.35040431267
2179.0,0.1,5,0.006886,2.7972027972
3210.0,0.105263157895,4,0.008536,2.97590361446
2186.0,0.105263157895,4,0.007674,2.29411764706
4332.0,0.110526315789,4,0.007005,2.7558685446
3605.0,0.110526315789,4,0.007659,2.9335106383
2814.0,0.105263157895,4,0.007421,2.67307692308
1811.0,0.1,4,0.008051,2.28476821192
2719.0,0.105263157895,3,0.007472,2.5724137931
1620.0,0.1,5,0.008489,2.11805555556
2270.0,0.1,4,0.006327,2.40425531915
3768.0,0.105263157895,4,0.007566,2.39279869067
2498.0,0.105263157895,4,0.00841,2.35435435435
3254.0,0.105263157895,4,0.008103,2.7130044843
2853.0,0.1,5,0.007952,2.52863436123
4263.0,0.110526315789,6,0.007312,2.88311688312
2013.0,0.1,5,0.006523,2.79545454545
3792.0,0.105263157895,5,0.007445,2.99375
2077.0,0.110526315789,4,0.008682,2.9341563786
2743.0,0.105263157895,5,0.007587,2.67142857143
2753.0,0.105263157895,4,0.007225,2.68852459016
3778.0,0.115789473684,5,0.007565,2.91160220994
2757.0,0.105263157895,4,0.00751,2.9825
2491.0,0.1,4,0.007349,2.98891966759
1735.0,0.105263157895,4,0.007794,3.0
1954.0,0.110526315789,4,0.007551,2.41025641026
3391.0,0.105263157895,4,0.007506,2.96428571429
