weight,density,degree,runtime,stretch
2918.0,0.0571428571429,4,0.0435109999999,5.01666666667
2749.0,0.0588235294118,4,0.0479530000002,6.01666666667
1988.0,0.0571428571429,4,0.0437750000001,4.46078431373
2026.0,0.0571428571429,4,0.0480870000001,5.68595041322
1692.0,0.0571428571429,4,0.0479240000004,4.48920863309
2911.0,0.0571428571429,5,0.0450609999998,4.18543046358
2891.0,0.0571428571429,4,0.0446830000001,4.49519230769
1866.0,0.0571428571429,4,0.0508460000001,5.57009345794
1969.0,0.0571428571429,5,0.04907,5.06722689076
2521.0,0.0571428571429,4,0.0444900000002,5.1640625
2162.0,0.0571428571429,4,0.0438429999995,5.49122807018
2167.0,0.0571428571429,4,0.0469819999998,6.26724137931
2330.0,0.0571428571429,4,0.0478019999991,5.01515151515
1941.0,0.0571428571429,4,0.0450190000001,5.78899082569
2044.0,0.0571428571429,4,0.0480980000002,4.47
3085.0,0.0588235294118,5,0.0436740000005,4.25906735751
2562.0,0.0571428571429,5,0.0420199999999,5.27607361963
2066.0,0.0571428571429,4,0.0478229999999,5.98058252427
2073.0,0.0571428571429,5,0.0517919999993,2.6
1959.0,0.0571428571429,5,0.043036,3.91428571429
3080.0,0.0571428571429,4,0.0476090000002,5.75555555556
2700.0,0.0571428571429,4,0.04673,5.19847328244
2257.0,0.0571428571429,5,0.0460080000003,3.58426966292
2437.0,0.0571428571429,3,0.0460660000008,5.64285714286
2490.0,0.0571428571429,5,0.0469050000002,5.75539568345
2292.0,0.0571428571429,5,0.0460400000002,3.39267015707
1902.0,0.0571428571429,6,0.0472639999998,4.08695652174
3143.0,0.0571428571429,4,0.0423449999998,4.03370786517
2341.0,0.0571428571429,3,0.0431570000001,5.11612903226
2212.0,0.0571428571429,4,0.0467950000002,6.4696969697
2538.0,0.0571428571429,6,0.0460520000006,6.0
1949.0,0.0571428571429,4,0.0471580000003,5.44680851064
1966.0,0.0571428571429,4,0.0433270000003,4.78048780488
2130.0,0.0571428571429,5,0.0475850000003,4.0
2132.0,0.0571428571429,6,0.0455419999998,4.84259259259
1712.0,0.0571428571429,4,0.0416999999998,3.92134831461
2385.0,0.0571428571429,4,0.0451659999999,3.73913043478
2240.0,0.0571428571429,4,0.0416320000004,5.82456140351
1888.0,0.0571428571429,5,0.0480909999997,5.54411764706
2023.0,0.0571428571429,5,0.0476399999998,4.9512195122
2271.0,0.0571428571429,4,0.0493820000002,3.6
1827.0,0.0571428571429,4,0.0475850000003,5.12096774194
2281.0,0.0571428571429,4,0.0451269999994,4.26582278481
2322.0,0.0571428571429,6,0.044191,5.2030075188
2714.0,0.0571428571429,4,0.0495619999992,6.15254237288
1710.0,0.0571428571429,5,0.0478030000004,5.36170212766
2215.0,0.0571428571429,5,0.0438759999997,5.60606060606
2670.0,0.0588235294118,4,0.0494070000004,4.33333333333
2141.0,0.0571428571429,5,0.0460519999997,3.89552238806
2527.0,0.0571428571429,4,0.0478600000006,4.15178571429
2174.0,0.0571428571429,6,0.0472170000003,2.56074766355
2378.0,0.0571428571429,4,0.0491670000001,5.9224137931
2621.0,0.0571428571429,4,0.0471860000007,4.83505154639
2527.0,0.0571428571429,4,0.0464419999998,4.75641025641
2547.0,0.0571428571429,5,0.0454580000005,4.82894736842
2388.0,0.0571428571429,5,0.0445840000002,3.36805555556
2253.0,0.0571428571429,5,0.0499819999995,3.43181818182
2789.0,0.0571428571429,4,0.0451499999999,5.53459119497
2239.0,0.0588235294118,4,0.0459609999998,4.47619047619
1830.0,0.0571428571429,6,0.0480459999999,3.8125
2155.0,0.0571428571429,4,0.0464839999995,4.3829787234
2528.0,0.0571428571429,6,0.0454920000002,4.30769230769
1738.0,0.0571428571429,4,0.0497530000002,4.5350877193
2633.0,0.0571428571429,4,0.0435369999996,4.38666666667
2345.0,0.0571428571429,4,0.0465600000007,4.46788990826
2199.0,0.0571428571429,5,0.0470180000002,2.64393939394
2796.0,0.0571428571429,4,0.0466259999994,4.6577540107
2763.0,0.0571428571429,5,0.0523020000001,6.10526315789
2292.0,0.0571428571429,4,0.0456000000004,3.4453125
2892.0,0.0571428571429,6,0.0456469999999,4.27551020408
2425.0,0.0571428571429,5,0.0494279999994,5.24731182796
2694.0,0.0588235294118,4,0.0478160000002,5.96907216495
2301.0,0.0588235294118,4,0.046018,5.28666666667
1842.0,0.0571428571429,4,0.0458760000001,4.39784946237
2180.0,0.0571428571429,4,0.048213,4.31034482759
1530.0,0.0571428571429,6,0.0484029999998,3.82716049383
2357.0,0.0571428571429,4,0.0432960000007,3.48484848485
2847.0,0.0571428571429,5,0.0425219999997,5.99300699301
2802.0,0.0571428571429,5,0.0468140000003,3.36153846154
1969.0,0.0571428571429,5,0.0482750000001,3.72631578947
2463.0,0.0571428571429,4,0.0442679999996,3.70547945205
2686.0,0.0571428571429,5,0.042469,5.1329787234
1418.0,0.0571428571429,4,0.0432649999993,5.31531531532
2420.0,0.0571428571429,5,0.0473740000007,2.95480225989
2202.0,0.0571428571429,5,0.045717,4.72043010753
2396.0,0.0571428571429,4,0.047697,4.28767123288
3600.0,0.0571428571429,7,0.0487979999998,4.95266272189
2333.0,0.0571428571429,5,0.0463060000002,3.02325581395
2622.0,0.0571428571429,5,0.0476490000001,3.72020725389
2127.0,0.0571428571429,6,0.0535410000002,2.80575539568
3251.0,0.0571428571429,5,0.0461850000002,4.9156626506
1897.0,0.0571428571429,5,0.0466109999998,5.11111111111
2300.0,0.0571428571429,4,0.0487349999994,5.0243902439
1953.0,0.0571428571429,5,0.0465370000002,2.5873015873
2460.0,0.0571428571429,6,0.0468000000001,3.49450549451
2029.0,0.0571428571429,5,0.0465139999997,3.34653465347
2590.0,0.0571428571429,5,0.0455649999994,6.28571428571
2096.0,0.0571428571429,4,0.044887,4.21551724138
2518.0,0.0571428571429,5,0.0475239999996,3.72972972973
2468.0,0.0571428571429,5,0.0495419999997,4.21649484536
